,person,year,labinc,wt,age,hours,male,married,pp
65720,3713,1990,33381.2,183089,33,2676,1,1,1
65727,4090,2000,63323.5,521492,36,2080,1,0,1
65728,11889,1992,23741.42,688493,28,2080,1,0,1
65729,10023,1991,8327.974,78910,30,3640,1,1,1
65730,765,1992,24868.26,135029,28,2330,1,0,1
65734,5921,1994,55907.49,253208,35,2080,1,1,1
65735,4322,1991,32671.28,87522,27,2704,1,1,1
65736,3330,1993,64905.82,605579,28,2796,1,1,1
65738,5211,1998,22234.63,587093,34,2080,1,1,1
65740,2506,2004,51948.14,635534,42,2080,1,0,1
65742,3381,1991,64061.34,605417,29,2672,1,1,1
65743,4776,2012,47491.25,650943,50,2600,1,0,1
65745,5989,1993,10566.06,167720,29,1880,1,0,1
65746,4755,2004,69264.19,651307,42,2496,1,1,1
65747,1383,1990,47568.2,143652,28,2080,1,1,1
65748,4133,1990,10014.36,508580,27,1530,0,1,1
65749,4776,1996,50049.95,537927,34,2912,1,1,1
65750,5307,2012,31344.22,659052,52,2080,1,1,1
65754,8468,1987,67178.85,178770,27,2400,1,0,1
65755,6648,2008,63825.94,327632,48,2080,1,1,1
65756,10187,2012,26595.1,97806,49,960,1,0,1
65757,12122,1990,66762.39,659383,33,2648,1,1,1
65758,6648,2006,54097.58,318793,46,2080,1,1,1
65759,5491,2004,46176.13,552187,43,3023,1,1,1
65763,3374,1996,76465.21,499625,34,2836,1,1,1
65766,5085,1994,20854.15,145796,31,1999,0,0,1
65769,7953,1992,40410.93,46096,30,2080,1,0,1
65787,6507,1998,22068.75,293297,34,2756,1,0,1
65790,5869,1996,41708.3,115964,38,2340,1,1,1
65791,4736,2012,41792.3,662644,48,2080,1,0,1
65795,8930,1988,54392.24,79722,27,2256,1,1,1
65796,6509,1988,26735.17,90559,27,2375,1,0,1
65800,3627,1998,77593.79,741136,38,2808,1,1,1
65802,8207,2004,52785.01,114000,47,1040,1,0,1
65811,4668,2012,326578.3,702494,51,3224,1,1,1
65817,11908,1992,38545.8,615409,31,2080,1,1,1
65819,5320,1992,13988.4,579553,31,1470,1,0,1
65830,5703,1996,52830.51,738761,36,2125,1,1,1
65832,8356,2004,57720.16,124614,43,2340,1,0,1
65833,4586,2000,66378.23,649227,36,2226,1,1,1
65835,4969,1990,23366.84,114473,28,2080,1,0,1
65840,5362,1989,49266.01,477169,28,3036,1,1,1
65845,10479,2014,53433.07,132324,50,3120,1,0,1
65847,8368,1987,24376.33,106195,27,2000,1,1,1
65849,5869,1994,35310.0,112076,35,2080,1,1,1
65853,3724,2012,28494.75,689156,49,2080,1,0,1
65854,8368,1990,30043.07,104270,30,2952,1,1,1
65858,3627,2006,68162.95,810000,46,3224,1,1,1
65860,393,1990,56748.03,477664,27,2367,1,1,1
65861,2380,1994,41194.99,664465,32,2094,1,1,1
65868,8275,1985,42561.3,258334,25,2170,1,1,1
65869,6878,1998,42561.3,94152,38,1770,1,1,1
65871,5800,1998,41472.54,55801,40,2860,1,0,1
65872,571,1990,18693.47,696388,25,3528,1,0,1
65873,8964,2000,68389.38,143019,35,2080,1,1,1
65876,4777,1993,16603.81,431365,32,2080,0,0,1
65877,7392,1992,18651.2,189054,33,2080,0,0,1
65881,5719,2000,40527.04,357353,38,2080,1,1,1
65883,10167,1998,44148.19,95994,40,2080,1,0,1
65884,3088,2010,68000.0,761759,46,2080,1,0,1
65886,8275,1986,49701.89,269171,27,2080,1,1,1
65888,9200,1991,24096.67,108667,26,2782,1,0,1
65891,7523,1993,25660.44,174157,29,3170,1,1,1
65896,5004,1993,24151.0,735555,33,4128,1,0,1
65897,8356,2010,50000.0,128754,48,2340,1,0,1
65899,6222,1993,12075.5,185004,30,2496,1,0,1
65900,3330,2012,92133.02,847597,48,2080,1,1,1
65904,3116,1986,45725.74,889122,28,1640,1,1,1
65906,5915,1998,49499.48,217361,37,2080,1,1,1
65911,11889,1996,30444.28,702011,32,3088,1,1,1
65913,3353,1987,26871.54,509905,26,1200,1,0,1
65922,8368,2000,27077.13,121729,40,2080,1,0,1
65923,3561,2004,40404.11,657294,40,2080,1,0,1
65924,5556,1994,40404.11,471171,29,2245,1,1,1
65928,8347,1990,26162.51,122238,33,3624,1,0,1
65934,6026,2004,31746.09,100975,44,2080,1,0,1
65940,2716,1992,7771.331999999999,150765,31,1320,1,0,1
65941,6026,1994,36781.25,83184,34,2665,1,1,1
65952,7318,1992,15542.66,314433,28,2300,1,0,1
65955,4879,1996,27527.47,634163,38,2080,1,1,1
65957,5556,1991,28827.6,469166,26,1990,1,1,1
65959,3235,1998,18729.54,554125,38,2684,1,1,1
65961,5997,1998,68229.02,146847,37,2080,1,1,1
65964,7640,1991,24023.0,235049,31,1990,1,1,1
65965,4986,1985,79830.81,779642,27,2670,1,1,1
65967,9860,2010,31000.0,123268,49,2066,1,0,1
65970,5869,1991,30429.13,113520,32,2080,1,1,1
65972,5590,2000,27862.34,728601,41,1920,1,0,1
65978,1011,1993,46037.85,584837,30,2440,1,1,1
65985,479,1996,88977.7,641437,33,2704,1,1,1
65987,8485,2004,15007.24,217403,44,1560,1,0,1
65989,3195,1986,22862.87,608000,25,2340,1,1,1
65991,8158,1998,32107.77,272429,38,4496,1,1,1
65993,7025,1996,62562.44,92819,38,2080,1,1,1
65994,5357,1993,27169.88,496242,28,2080,1,0,1
65995,1694,1990,21697.78,174734,31,2080,0,1,1
65998,4365,1994,17655.0,611353,33,2670,1,1,1
66003,2351,1998,29432.13,167906,37,2600,1,0,1
66004,3330,2000,139311.7,663605,35,2600,1,1,1
66006,921,1994,44137.49,547558,30,2322,1,1,1
66016,11793,1989,61582.51,845343,27,2110,1,1,1
66018,4269,1990,28374.01,112031,30,2330,1,1,1
66024,7265,1988,16594.24,125343,25,1760,1,1,1
66025,6180,2000,32928.22,211396,40,2080,1,0,1
66027,6279,2000,29128.81,212406,36,2080,1,0,1
66029,10167,1996,44488.85,90563,38,2496,1,0,1
66030,6222,1992,15542.66,189668,29,2248,1,0,1
66032,5612,1994,16183.75,166873,33,1880,0,1,1
66033,309,1988,105325.5,829588,29,2670,1,1,1
66038,479,1998,111039.4,652717,34,2496,1,1,1
66039,5307,1989,31671.01,168257,29,2080,1,1,1
66040,5869,1987,51823.69,117653,29,2165,1,1,1
66041,9344,1998,32107.77,113443,38,2392,0,1,1
66043,9391,1990,30043.07,112832,30,2080,1,1,1
66047,7392,2010,32000.0,208243,50,2496,0,0,1
66048,7210,1988,31344.68,148119,31,1915,1,1,1
66049,3600,1984,48259.44,643458,25,2080,1,1,1
66052,6006,2008,11123.95,250005,44,1840,1,0,1
66055,11933,1991,12812.27,206376,32,1072,0,0,1
66056,5145,2004,32323.29,867445,45,2600,1,0,1
66057,10230,1985,34454.39,128315,25,2080,1,1,1
66060,8158,1994,51493.74,236132,34,2760,1,0,1
66061,424,1990,73438.63,679254,33,1056,1,0,1
66069,669,2012,33243.88,896021,52,2080,1,1,1
66073,426,1998,92309.85,140638,40,3640,1,1,1
66078,6486,1990,23366.84,167469,28,1889,0,0,1
66081,2074,2000,65856.45,619359,38,2080,0,1,1
66083,7210,1994,45608.74,149324,37,1696,1,1,1
66084,7368,1992,21759.73,173622,31,1955,0,0,1
66090,6418,1987,17975.14,98632,27,2080,0,1,1
66097,8991,1986,55666.12,80783,26,2080,1,0,1
66099,10160,2008,45589.96,92728,48,2080,1,1,1
66101,2194,1991,32030.67,517830,27,2120,1,1,1
66103,2150,1988,33188.48,591677,26,1760,0,0,1
66104,2807,1998,26756.48,612823,35,2900,1,0,1
66107,6304,1991,9609.201,99710,30,1240,1,0,1
66110,7342,1988,23969.46,125209,31,2265,1,0,1
66111,4759,1989,38709.01,703199,31,2296,1,1,1
66113,2516,1994,35310.0,530121,32,2080,1,1,1
66116,8991,1989,54544.51,83387,29,2080,1,1,1
66117,8360,1994,7356.249,86244,30,860,1,0,1
66120,8318,1990,53409.91,86742,29,2126,1,1,1
66121,4369,2004,20202.05,799920,44,2080,1,0,1
66122,8005,1987,53743.08,76888,26,2080,1,0,1
66124,5633,1989,38709.01,148773,26,2080,1,0,1
66125,7326,1993,15094.38,189208,30,1940,1,0,1
66129,3554,2012,51290.55,914874,48,1480,0,0,1
66130,5637,1991,35233.73,152382,29,2080,1,0,1
66132,2090,1994,17655.0,525627,30,1150,1,1,1
66135,3554,2010,49600.0,857777,46,2080,0,0,1
66140,8509,2012,40842.47,118984,51,2600,1,1,1
66145,5211,2000,29128.81,595525,36,2080,1,1,1
66147,296,1994,58849.99,600924,31,2195,1,1,1
66148,10315,2000,32928.22,142094,43,2080,1,1,1
66149,8503,2006,34622.45,151159,44,2080,0,0,1
66150,5558,1996,43098.57,530878,34,2860,1,0,1
66151,8599,1990,35050.25,252618,26,2080,1,0,1
66154,7876,1985,34454.39,120250,25,2080,1,0,1
66157,2802,2000,68389.38,572151,36,2184,1,1,1
66160,7611,1990,21697.78,182862,33,2080,0,0,1
66167,10169,2004,46176.13,100205,43,2600,1,0,1
66168,3374,2010,91000.0,603548,47,3016,1,0,1
66169,8509,2000,44326.45,118325,38,1960,1,1,1
66175,3700,1989,28152.01,136468,32,1680,1,0,1
66177,12081,1998,47754.96,564067,36,2496,1,1,1
66180,1320,1984,29375.31,677580,26,2080,1,1,1
66181,7392,1996,30586.08,191070,37,2080,0,0,1
66182,3766,2008,67878.38,1130824,49,2080,1,0,1
66183,7025,1989,61582.51,86284,31,2200,1,1,1
66191,7953,1991,40038.34,46010,29,2080,1,0,1
66193,5869,1985,34454.39,107597,26,2080,1,1,1
66194,3438,2000,29128.81,150643,36,2080,0,1,1
66195,1696,1990,45064.61,201629,28,2465,1,1,1
66201,254,1991,38436.8,578776,30,1936,0,0,1
66202,3745,1998,29432.13,653397,37,2340,1,0,1
66203,7698,1996,41708.3,158521,32,2080,1,1,1
66205,2090,1991,24023.0,528216,27,720,1,0,1
66214,6444,1992,10879.86,196609,34,2080,0,1,1
66226,2074,1992,49736.52,548930,30,2080,0,0,1
66234,8318,1992,55953.59,84930,31,2286,1,1,1
66238,704,1998,81607.26,631235,39,2080,0,1,1
