"person","year","labinc","wt","age","hours","male","married","pp"
392,1990,68431.45,689692,30,2356,1,1,0
8278,1990,24868.26,339399,27,2320,1,1,1
10107,1990,13352.48,84825,30,1950,1,0,0
1891,1990,20863.25,158554,30,2080,1,0,0
3766,1990,45064.61,189856,31,2480,1,0,0
12241,1990,25035.89,156240,31,2080,0,0,1
5293,1990,28374.01,510450,26,2280,0,1,1
4640,1990,26704.96,533170,25,2080,1,1,0
9967,1990,13000.23,101818,31,1320,0,0,0
1059,1990,45064.61,257353,33,2296,1,1,0
3494,1990,80114.87,710589,32,1890,1,1,1
2093,1990,41726.49,653326,32,2080,1,1,0
4550,1990,33381.2,785051,32,2240,1,1,1
3119,1990,18359.66,609067,31,1720,0,0,0
7377,1990,21697.78,205982,33,2080,0,0,0
10326,1990,43395.55,75017,32,2080,1,0,1
6140,1990,41726.49,133672,26,2210,1,0,0
433,1990,15021.54,583380,29,2076,1,1,0
9107,1990,11683.42,100744,32,1800,1,1,0
8960,1990,25035.89,183883,32,1560,0,0,0
8328,1990,14187.01,79256,29,1730,1,0,0
10566,1990,28374.01,77680,29,2080,1,0,0
4711,1990,28374.01,137425,30,1320,0,0,1
4806,1990,41726.49,606829,30,2000,1,1,0
10593,1990,30043.07,143865,31,2340,1,1,0
2203,1990,23366.84,440042,28,2152,0,1,1
10230,1990,38388.37,139499,31,2080,1,0,1
1441,1990,23366.84,105175,27,2230,0,0,0
3586,1990,11683.42,553395,27,1630,0,1,0
4520,1990,41726.49,650486,32,4884,1,1,0
8947,1990,30043.07,83113,27,1480,1,1,1
7056,1990,31712.13,81801,26,2080,1,1,0
3088,1990,123982.8,180711,27,2080,1,0,0
8582,1990,38388.37,81410,27,1160,1,0,0
7047,1990,25035.89,174066,31,2080,1,1,1
1903,1990,31712.13,755243,31,2080,1,1,0
3550,1990,45064.61,565354,29,2080,1,1,0
4275,1990,5007.179,79855,28,640,0,0,0
2332,1990,16750.68,623706,30,2080,1,0,1
287,1990,30043.07,645338,31,1976,0,1,1
956,1990,23366.84,492227,27,1745,1,0,1
5577,1990,21697.78,522998,31,2120,0,1,0
4314,1990,13352.48,213315,25,1808,1,0,0
2098,1990,20496.05,515223,29,2080,0,1,0
7193,1990,46733.67,119744,31,1880,1,0,0
12125,1990,28374.01,146250,28,2336,1,0,0
7991,1990,46733.67,83867,30,2692,1,1,1
2055,1990,33900.27,640608,31,1758,1,1,0
9116,1990,21697.78,75400,28,2520,1,0,1
8100,1990,30043.07,85006,30,2080,1,1,1
3726,1990,30043.07,497548,29,2080,0,1,0
3611,1990,41726.49,558003,30,2340,0,1,1
4467,1990,28374.01,531373,26,2216,1,1,1
1495,1990,33381.2,805788,32,2080,0,1,0
7483,1990,38388.37,266124,27,2120,1,0,0
2174,1990,10848.89,105941,27,1516,0,0,1
704,1990,50071.79,603453,32,2080,0,1,1
2747,1990,19821.75,780798,32,1880,1,1,1
4912,1990,50906.32,460809,26,2906,1,1,0
8994,1990,36719.31,86279,29,2522,1,0,0
3723,1990,8345.299,634218,29,2192,1,0,0
10087,1990,12684.85,133228,26,1720,0,0,0
2944,1990,29208.54,147534,27,2040,1,0,0
9968,1990,13352.48,83819,28,2080,1,1,0
10582,1990,55078.97,137953,32,1760,0,0,1
9430,1990,10348.17,76664,25,3186,0,0,1
8568,1990,21697.78,163733,28,2130,0,0,0
9512,1990,31712.13,138330,31,1880,0,0,0
750,1990,63424.27,502152,28,1810,1,0,1
8313,1990,16690.6,92871,33,1720,0,1,0
3748,1990,33381.2,712109,32,2600,1,0,0
7392,1990,25035.89,190013,31,1948,0,0,1
3564,1990,25035.89,116475,29,2080,0,1,0
2264,1990,24535.18,237280,31,1680,1,1,0
9043,1990,18359.66,121655,26,2000,1,0,1
9500,1990,21697.78,88674,31,2080,0,1,0
6117,1990,13352.48,211881,27,2040,0,0,0
2014,1990,23366.84,559945,30,2080,1,1,1
6489,1990,33381.2,204604,27,2982,0,0,0
10327,1990,25035.89,97425,26,2080,1,1,0
9158,1990,20863.25,81502,32,2435,1,1,1
1516,1990,16690.6,176621,33,2080,0,0,0
9203,1990,35050.25,92766,31,1600,1,1,0
5703,1990,50071.79,705698,30,2415,1,1,0
6326,1990,21697.78,91747,30,1942,1,0,0
8753,1990,18359.66,91823,30,2080,0,0,1
10568,1990,16690.6,106708,25,1785,1,0,0
1351,1990,20028.72,576010,25,2080,1,0,0
6945,1990,6676.239,75412,27,1040,0,1,0
6343,1990,11349.61,142986,27,1960,0,0,0
639,1990,16690.6,502700,26,1697,1,0,0
6385,1990,25035.89,155353,27,2365,0,0,0
5149,1990,50071.79,501101,28,2080,1,1,0
3274,1990,30043.07,99453,27,3570,1,1,1
12461,1990,32546.66,110852,30,2420,1,0,1
2365,1990,56748.03,415350,28,2817,1,1,0
8661,1990,33381.2,106436,28,2080,1,0,0
6396,1990,11683.42,102186,27,2080,0,1,0
8893,1990,14353.91,105883,27,1696,1,1,1
10331,1990,11683.42,129909,32,1800,0,0,0
7482,1990,35050.25,267612,28,2080,1,0,1
7238,1990,34716.44,140156,29,2080,1,1,0
7059,1990,20529.43,69451,28,2080,1,0,0
1948,1990,16690.6,558358,26,1960,0,0,0
4736,1990,16690.6,549997,26,2194,1,1,1
2811,1990,30043.07,526638,27,2080,1,1,0
2097,1990,51740.85,654775,31,2340,1,1,1
2532,1990,83452.98,492022,30,3740,1,1,0
719,1990,23199.93,761879,31,1920,1,1,0
7380,1990,15021.54,203830,28,2080,1,0,0
9509,1990,11683.42,81700,30,900,1,0,0
1717,1990,58417.09,169892,27,2080,1,1,1
1821,1990,11683.42,172332,28,1120,1,1,1
9327,1990,21697.78,105529,29,1980,1,0,0
447,1990,41726.49,458481,28,2080,1,0,1
8555,1990,60880.62,142338,33,2236,1,1,0
3116,1990,66762.39,870386,33,2080,1,1,1
4608,1990,38388.37,609888,29,2080,1,0,1
669,1990,33381.2,625917,29,2476,1,0,1
4986,1990,123982.8,817900,32,3390,1,1,1
3752,1990,45064.61,642099,33,2080,0,1,0
10020,1990,48402.73,81109,28,2080,1,1,0
8924,1990,26704.96,128430,26,2080,1,1,0
4334,1990,26037.33,609847,26,2246,1,0,0
11945,1990,33381.2,173185,25,2260,1,0,0
3311,1990,16690.6,177666,29,1480,1,0,0
2090,1990,30043.07,515047,26,2520,1,0,0
4854,1990,36719.31,411519,27,2270,1,1,1
12444,1990,30043.07,62289,32,2192,0,0,0
8159,1990,33381.2,91343,31,2296,1,0,0
3063,1990,50071.79,631695,28,2600,1,0,0
3776,1990,21697.78,563333,26,1440,1,0,1
10037,1990,17525.13,64179,28,2080,0,1,1
8550,1990,8345.299,81990,26,2126,1,1,0
1931,1990,8345.299,445159,28,840,1,0,0
8588,1990,20028.72,81865,28,2080,1,1,0
5055,1990,30043.07,125445,28,2350,0,0,0
2228,1990,58417.09,472372,30,2150,0,0,0
5609,1990,13352.48,109325,28,2080,0,1,0
4032,1990,41726.49,602359,28,2340,1,1,0
7698,1990,40057.43,162158,26,2080,1,0,1
6414,1990,15021.54,107054,31,1336,0,1,1
2094,1990,13352.48,617760,32,1056,0,1,1
8206,1990,21697.78,110591,31,2215,1,1,0
7342,1990,40057.43,123621,33,2376,1,0,0
6511,1990,35050.25,171998,28,2080,1,0,0
3340,1990,36719.31,510930,29,2080,1,1,0
3694,1990,32546.66,1068163,32,2080,1,1,1
8654,1990,18359.66,106436,28,2080,1,0,0
296,1990,46733.67,601054,27,2190,1,1,0
5080,1990,41726.49,176262,31,1365,1,1,0
3265,1990,20028.72,140820,28,2080,1,0,0
2631,1990,30043.07,541649,29,2350,1,0,0
6522,1990,15021.54,110254,27,1540,0,1,0
5322,1990,35050.25,658587,33,2080,1,1,0
7265,1990,25035.89,133363,27,2080,1,1,1
10158,1990,41726.49,77172,29,2344,1,1,1
5307,1990,35732.9,174617,30,2120,1,1,1
10580,1990,26704.96,93862,30,2080,1,0,0
1547,1990,26704.96,663160,30,2655,1,1,0
3963,1990,33381.2,595106,28,2436,1,0,0
1957,1990,36719.31,666696,31,2080,1,1,1
9044,1990,66762.39,121655,26,2296,1,1,1
3195,1990,41726.49,632966,30,3884,1,1,1
2953,1990,60086.15,429557,28,2552,1,1,0
2075,1990,61755.21,708742,33,2770,1,1,1
2516,1990,36719.31,542016,28,2080,1,1,1
8887,1990,14420.68,117709,32,2080,1,1,0
2536,1990,28020.17,463388,29,2080,0,0,1
2143,1990,10848.89,621183,28,1260,1,1,0
1836,1990,25343,117856,27,2080,1,0,0
6079,1990,48402.73,400962,32,1748,1,1,0
4119,1990,20028.72,158023,33,1960,1,1,0
6191,1990,46733.67,65018,27,1966,1,1,0
1911,1990,53409.91,485123,27,2080,1,1,0
5158,1990,40057.43,538408,30,2146,1,1,0
5284,1990,16884.21,563333,29,1456,1,1,0
4771,1990,60086.15,722676,33,2265,1,1,0
8275,1990,50071.79,277846,31,2840,1,1,0
5665,1990,31712.13,762143,33,2425,1,0,1
5203,1990,21197.06,141243,26,2167,1,0,0
435,1990,54244.44,639176,29,3485,1,0,0
5556,1990,26549.73,142790,25,2545,1,1,1
6426,1990,25035.89,125401,33,1996,0,1,0
8506,1990,36876.09,125018,31,2080,1,0,0
3056,1990,38388.37,439378,28,2080,1,0,0
8482,1990,27205.67,189908,31,2080,0,0,0
5551,1990,20028.72,597016,26,1750,0,1,1
9482,1990,20028.72,106777,32,1348,0,0,0
8394,1990,13352.48,71505,27,1000,1,1,0
2089,1990,31712.13,437286,27,2496,1,1,1
921,1990,36719.31,536537,26,2640,1,1,0
4141,1990,21697.78,445676,28,2080,1,0,0
5790,1990,15021.54,83610,32,1640,0,1,0
4114,1990,30043.07,517682,26,1600,1,1,0
2726,1990,29128.81,726261,31,2920,1,1,0
4149,1990,46733.67,141999,31,1480,0,0,0
11904,1990,13352.48,136192,29,1580,1,0,0
6250,1990,33381.2,361877,30,2536,1,0,0
3312,1990,16690.6,167761,29,1992,0,0,1
8272,1990,56748.03,235088,29,2080,1,0,0
5506,1990,21697.78,605245,27,2080,0,1,1
7469,1990,36719.31,244643,26,2080,1,1,0
9276,1990,38388.37,79730,29,2080,1,1,1
5085,1990,36949.51,148789,28,1874,0,1,1
12422,1990,43395.55,98050,30,2296,1,0,0
406,1990,33381.2,504695,26,2080,1,0,0
3482,1990,33381.2,779043,32,2720,1,1,0
10575,1990,26704.96,93250,29,2510,1,1,0
7801,1990,5007.179,328231,31,600,1,0,0
4946,1990,38388.37,109374,29,4308,1,1,1
3724,1990,17024.41,572002,26,1377,1,1,0
9282,1990,41726.49,72507,30,2080,1,1,0
10416,1990,43395.55,62618,30,2876,1,1,0
605,1990,75107.69,613255,27,3120,1,1,0
6222,1990,13352.48,193789,27,1386,1,0,1
12378,1990,31712.13,274227,30,2080,1,0,0
3592,1990,30043.07,474461,28,2360,1,1,0
3561,1990,30877.6,566054,26,1870,1,0,1
2803,1990,41726.49,144445,29,2080,1,1,0
703,1990,12517.95,535125,28,2249,0,0,1
2805,1990,30043.07,160625,27,2356,1,1,0
4901,1990,33381.2,581544,31,2600,1,1,0
4900,1990,21697.78,580257,33,2650,1,1,1
9296,1990,16690.6,115640,33,2080,1,0,0
5869,1990,28374.01,121334,32,2080,1,1,0
2540,1990,23366.84,433744,28,2080,1,1,1
9964,1990,50071.79,83819,29,2290,1,0,1
8587,1990,31712.13,84783,30,2080,1,0,1
8805,1990,41726.49,70221,29,2430,1,1,0
7379,1990,11683.42,192145,29,2080,1,1,0
6574,1990,18359.66,121881,33,2080,1,1,0
7935,1990,30043.07,119816,28,2120,1,1,0
7378,1990,33381.2,181802,31,2080,0,1,0
2578,1990,16690.6,558436,29,2245,1,1,0
148,1990,41726.49,531860,27,2138,1,0,1
5362,1990,58417.09,482259,29,2816,1,1,1
2937,1990,58417.09,441367,28,2436,1,1,0
5244,1990,56748.03,125097,30,2080,1,0,0
5375,1990,28374.01,140915,30,2022,1,0,0
3438,1990,12589.42,152232,26,2080,0,1,0
2547,1990,8345.299,183129,26,1324,1,1,0
10412,1990,11683.42,87516,25,1684,1,0,0
9162,1990,11683.42,108370,29,2175,1,1,0
4090,1990,23366.84,480009,26,2110,1,1,1
4791,1990,51740.85,605486,33,3025,1,1,0
2506,1990,25035.89,542016,28,2666,1,0,1
12230,1990,31712.13,69073,30,2080,0,0,0
9371,1990,43395.55,85905,26,3345,0,0,0
3702,1990,51740.85,140486,32,1902,1,0,1
10178,1990,30043.07,80661,30,1840,1,1,0
5278,1990,16690.6,136744,26,2340,1,1,0
8964,1990,43395.55,133719,26,2080,1,1,1
3574,1990,33381.2,644676,25,2080,0,1,0
4312,1990,16690.6,157738,28,1492,1,1,0
2772,1990,45064.61,162535,26,3212,1,1,0
4081,1990,19110.73,494152,26,840,1,1,0
7035,1990,40057.43,118733,31,2080,1,0,0
313,1990,43395.55,691213,26,2396,1,1,0
6269,1990,15021.54,90632,27,1896,1,1,0
7384,1990,33381.2,192145,28,2350,1,1,1
8779,1990,7176.957,125488,30,1954,0,1,1
10441,1990,11683.42,438270,32,1360,1,1,0
7549,1990,31712.13,220816,28,2269,1,0,0
9112,1990,40558.15,96121,26,2506,1,0,1
5538,1990,15856.07,148559,27,2080,1,1,0
114,1990,74273.16,813914,33,2812,1,1,0
9073,1990,11683.42,114483,32,1280,1,1,0
10260,1990,10515.08,100827,27,1320,0,0,0
6425,1990,26704.96,71618,26,2310,1,1,1
8746,1990,29208.54,138802,33,2080,1,1,0
10336,1990,11683.42,93153,27,2080,0,1,0
8108,1990,28374.01,79915,27,2080,1,0,0
9030,1990,36051.69,119756,31,2496,1,1,0
3330,1990,55078.97,584879,25,2976,1,0,1
12112,1990,40057.43,460909,28,2740,1,1,1
4759,1990,40057.43,704233,32,2278,1,1,0
6077,1990,36719.31,316353,26,1960,1,0,0
2730,1990,16690.6,582516,30,1190,0,1,0
5800,1990,38388.37,52957,32,2911,1,0,0
7686,1990,28374.01,188597,31,2180,1,1,0
3713,1990,33381.2,183089,33,2676,1,1,1
1383,1990,47568.2,143652,28,2080,1,1,1
4133,1990,10014.36,508580,27,1530,0,1,1
12122,1990,66762.39,659383,33,2648,1,1,1
8292,1990,36719.31,134313,31,2080,1,0,0
6412,1990,16690.6,99618,29,2080,0,0,0
1406,1990,23366.84,123702,29,2080,0,0,0
9881,1990,16690.6,114646,26,2080,0,0,0
4969,1990,23366.84,114473,28,2080,1,0,1
498,1990,48402.73,732540,33,2080,1,1,0
1835,1990,31712.13,115130,29,2080,1,1,0
5788,1990,25035.89,92660,31,1280,1,0,0
12483,1990,21697.78,75568,30,2080,0,1,0
8368,1990,30043.07,104270,30,2952,1,1,1
8464,1990,20028.72,78218,26,2099,0,0,0
393,1990,56748.03,477664,27,2367,1,1,1
6000,1990,42561.3,202728,27,2104,1,0,0
571,1990,18693.47,696388,25,3528,1,0,1
8107,1990,36719.31,83786,30,2080,1,1,0
7122,1990,15021.54,168876,30,2080,1,0,0
7509,1990,39222.9,184939,32,2080,1,1,0
8347,1990,26162.51,122238,33,3624,1,0,1
3257,1990,7510.769,596246,28,656,1,0,0
1694,1990,21697.78,174734,31,2080,0,1,1
8507,1990,26704.96,100916,28,2080,1,0,0
2791,1990,45064.61,148269,28,2080,1,1,0
4269,1990,28374.01,112031,30,2330,1,1,1
9391,1990,30043.07,112832,30,2080,1,1,1
10237,1990,48402.73,93017,27,1760,0,0,0
5617,1990,21697.78,169497,31,1820,1,0,0
424,1990,73438.63,679254,33,1056,1,0,1
6583,1990,13352.48,86755,28,1400,1,1,0
7070,1990,31712.13,108746,29,2170,1,1,0
5456,1990,41726.49,504035,26,2765,1,1,0
6486,1990,23366.84,167469,28,1889,0,0,1
2397,1990,20028.72,164220,26,1843,1,0,0
12311,1990,40057.43,65637,26,2080,1,0,0
5277,1990,11683.42,100215,27,560,0,0,0
8318,1990,53409.91,86742,29,2126,1,1,1
8591,1990,16690.6,92628,32,1752,1,1,0
8599,1990,35050.25,252618,26,2080,1,0,1
7611,1990,21697.78,182862,33,2080,0,0,1
5558,1990,30043.07,506448,28,2340,1,1,0
7640,1990,10014.36,227259,30,1665,1,1,0
5337,1990,24201.37,692440,31,1320,1,0,0
1696,1990,45064.61,201629,28,2465,1,1,1
8426,1990,35050.25,92033,31,2080,1,1,0
4105,1990,26704.96,610557,32,2040,0,1,0
5172,1990,31223.1,685068,31,2080,1,1,0
7828,1990,36147.19,385313,25,1520,0,0,0
4764,1990,51740.85,565502,30,2725,1,1,1
7208,1990,13352.48,130475,31,2080,1,1,0
4333,1990,22532.31,517772,28,2425,1,0,0
12141,1990,20028.72,98375,26,2080,1,1,0
254,1990,16690.6,589976,29,592,0,0,1
12427,1990,15889.45,55269,28,2310,1,1,1
3260,1990,29128.81,154208,28,2080,0,0,1
6356,1990,10848.89,121777,26,1480,0,0,0
3627,1990,68431.45,657398,30,2758,1,1,1
378,1990,31671.01,143382,29,2080,1,1,1
12485,1990,36719.31,81049,27,1080,1,1,1
4755,1990,41726.49,504752,28,2496,1,1,1
5194,1990,48402.73,640151,26,2230,1,0,0
2454,1990,30043.07,544479,26,2620,0,1,0
2419,1990,30877.6,440907,27,2185,1,1,0
7733,1990,6676.239,77187,29,710,1,0,0
2574,1990,43151.87,145997,28,2245,1,1,0
3698,1990,8345.299,191948,30,892,0,0,0
8845,1990,46733.67,66647,30,2080,0,1,0
7001,1990,24201.37,118038,32,2080,1,1,1
470,1990,28374.01,140232,28,2120,1,0,0
4708,1990,13916.53,516153,27,1662,0,1,1
3210,1990,26704.96,517838,28,1520,1,1,0
3700,1990,30877.6,140486,33,2080,1,0,1
1582,1990,80114.87,733449,32,2600,1,1,1
4369,1990,16690.6,596472,30,1800,1,0,1
3509,1990,42290.63,681240,28,2340,1,1,1
1672,1990,25035.89,646412,27,890,1,0,1
10089,1990,21697.78,172746,30,2080,1,1,0
8752,1990,34215.72,102561,31,2080,0,0,0
10584,1990,30043.07,80536,28,2345,1,0,0
679,1990,15021.54,171209,32,1640,1,0,0
8991,1990,61755.21,83640,30,2080,1,1,1
5745,1990,19194.19,80996,26,1280,1,0,0
440,1990,46733.67,586714,29,2626,1,1,0
11973,1990,55078.97,616523,32,3460,1,1,0
9293,1990,33381.2,130550,25,1640,1,0,1
11908,1990,43395.55,639979,29,2080,1,1,1
9963,1990,58417.09,90017,30,3310,1,1,0
9277,1990,15856.07,60217,28,544,0,1,1
3716,1990,46733.67,712109,31,1880,1,1,0
8930,1990,63424.27,78774,29,2630,1,1,0
8486,1990,25035.89,229190,30,2600,1,1,0
5915,1990,43395.55,217761,29,2080,1,0,1
2610,1990,15021.54,553508,28,901,1,0,0
3727,1990,7510.769,529019,27,3135,0,0,0
8578,1990,21697.78,115298,28,2080,0,1,0
9332,1990,78445.8,191411,33,3930,0,0,1
4166,1990,25035.89,694474,31,1840,1,0,1
12396,1990,30043.07,268454,32,3424,1,1,1
490,1990,15672.34,732540,33,1520,1,1,0
3374,1990,56748.03,478281,28,2784,1,0,0
10170,1990,46733.67,81865,28,1000,1,1,0
10075,1990,10515.08,105297,27,1920,1,0,0
4942,1990,26704.96,124023,26,2336,1,1,0
6407,1990,13352.48,161588,27,2120,0,1,0
1500,1990,48402.73,789238,31,1240,1,1,1
977,1990,46733.67,516838,26,2080,1,1,0
1334,1990,55078.97,625525,32,2080,0,0,0
9511,1990,31545.23,81700,30,2080,1,1,0
6992,1990,40057.43,135258,28,2080,0,0,0
8320,1990,45064.61,82735,27,2136,1,0,0
7954,1990,25035.89,85865,30,2080,1,1,0
6026,1990,41726.49,86279,29,2080,1,0,0
8857,1990,26704.96,112305,31,960,1,1,1
8259,1990,13352.48,113714,29,596,0,0,0
8491,1990,25035.89,83276,32,2448,0,1,0
7465,1990,30043.07,213659,28,2278,1,0,0
10192,1990,25035.89,131856,31,2080,1,1,1
10315,1990,40057.43,131758,33,2080,1,1,1
12080,1990,66729.01,612215,31,2457,1,1,0
7055,1990,25035.89,69330,27,1880,0,0,0
3598,1990,65093.33,685067,31,2496,1,1,0
10133,1990,5007.179,118472,26,1765,1,0,0
2802,1990,40057.43,526638,26,1455,1,1,0
4811,1990,48402.73,494399,30,2695,1,1,1
12082,1990,5007.179,629428,30,712,1,0,0
1243,1990,26704.96,115488,27,2915,1,1,0
8421,1990,35050.25,88991,27,2496,1,0,0
11861,1990,23366.84,130520,30,2080,0,0,1
5772,1990,25035.89,103217,29,2280,1,1,0
9213,1990,66929.3,74869,25,1744,1,0,0
12154,1990,22532.31,113133,28,1680,1,1,0
12397,1990,26704.96,213191,26,2142,1,0,0
659,1990,45064.61,678601,31,2080,1,1,0
791,1990,50071.79,563210,26,2964,1,0,0
12100,1990,50071.79,402763,28,2080,1,1,0
6135,1990,23366.84,98845,29,2080,1,0,0
11933,1990,37459.07,204948,31,1252,0,0,1
837,1990,25035.89,309624,33,1820,1,0,0
7025,1990,48402.73,88824,32,2080,1,1,1
1610,1990,5841.709,638268,31,1870,0,1,0
2736,1990,32379.76,522044,27,2220,0,0,0
1210,1990,5340.991,137276,29,725,0,0,0
5526,1990,13352.48,594163,32,1760,0,1,0
6310,1990,17358.22,130870,32,2080,0,1,1
10162,1990,21697.78,137636,25,2184,0,1,0
6418,1990,18359.66,99618,30,1528,0,0,0
7936,1990,13352.48,113035,26,1590,0,0,0
9072,1990,28374.01,91895,25,2080,1,0,0
2819,1990,16690.6,528456,32,2080,0,1,0
410,1990,41726.49,536796,29,2080,1,1,0
9126,1990,20332.48,73362,26,2088,0,0,0
337,1990,15021.54,196177,32,2580,1,0,0
1045,1990,23366.84,726930,31,2340,1,1,0
2784,1990,13352.48,140189,27,1880,0,0,0
851,1990,49404.17,676009,30,1924,1,0,0
536,1990,18359.66,507771,29,1820,0,0,0
4899,1990,20028.72,442586,28,2120,0,1,0
8475,1990,27773.15,144644,30,2152,0,1,0
10167,1990,45064.61,89439,32,2080,1,0,0
1548,1990,26704.96,514030,29,2080,0,1,0
1965,1990,18359.66,548899,29,1750,0,1,0
1919,1990,36719.31,544439,27,1787,1,0,1
419,1990,25035.89,630869,27,2425,1,0,0
2461,1990,41726.49,487690,28,2185,0,0,0
5606,1990,15021.54,454098,28,1810,0,0,0
5547,1990,21697.78,142946,32,2220,0,1,0
185,1990,20028.72,521824,25,1952,1,0,1
3326,1990,8846.017,187422,26,1144,1,0,0
6612,1990,13352.48,56181,27,2000,0,1,0
4748,1990,20028.72,468072,30,1855,0,1,1
1227,1990,8345.299,189431,31,1652,0,0,0
6268,1990,15021.54,352229,33,2080,0,0,0
5518,1990,23366.84,156852,26,2380,0,0,0
8546,1990,25035.89,68587,31,2135,0,1,0
1319,1990,45064.61,444149,27,3066,1,1,1
1588,1990,14520.82,635118,29,1889,1,1,1
3768,1990,16356.79,147272,31,2135,0,1,0
12401,1990,23366.84,80349,29,2040,1,0,1
11939,1990,16690.6,123820,27,2080,1,0,0
10565,1990,20028.72,85038,32,2080,0,0,1
5520,1990,26704.96,115170,28,2648,1,1,0
1960,1990,52575.38,554297,27,2080,0,0,0
10160,1990,36719.31,84783,30,2296,1,1,0
9246,1990,20028.72,71420,27,2080,0,1,0
4672,1990,25035.89,535645,31,1849,0,0,0
9138,1990,9346.734,48414,29,1344,0,0,0
8531,1990,41726.49,97970,33,2080,0,1,0
12319,1990,20435.97,80721,32,2230,0,1,0
5498,1990,21719.47,114120,27,2080,0,1,1
8043,1990,62916.88,300628,28,1820,1,0,1
5508,1990,21697.78,589671,30,2080,0,1,0
5524,1990,23366.84,594163,32,2080,0,1,1
4929,1990,17525.13,446839,30,1820,0,0,0
5555,1990,25035.89,631301,33,2040,0,1,0
6386,1990,21697.78,278484,32,2080,1,0,0
10340,1990,16690.6,96309,28,1972,0,1,1
5536,1990,14187.01,135638,28,520,0,1,0
9249,1990,22532.31,60151,28,2080,0,1,0
6374,1990,18359.66,141620,28,620,0,0,0
6772,1990,13018.67,346460,30,1949,0,0,0
10552,1990,25035.89,82435,28,2168,1,1,1
7175,1990,22532.31,107919,29,2080,0,0,0
8530,1990,31044.51,82331,26,2262,0,0,0
8500,1990,11683.42,165091,26,2756,0,0,0
6220,1990,43519.46,148868,29,2080,0,1,0
6554,1990,16690.6,116415,33,2040,0,0,0
4598,1990,11683.42,496487,30,1365,0,0,0
6404,1990,16440.24,155441,31,1832,0,0,0
8569,1990,43395.55,250674,26,2130,1,1,0
6330,1990,53409.91,105041,26,2205,1,1,1
2180,1990,40057.43,572861,28,2080,1,1,0
5612,1990,16690.6,166873,29,2080,0,1,1
4120,1990,31712.13,110105,30,2080,0,1,0
2863,1990,45064.61,706775,26,2120,0,0,0
5509,1990,18693.47,531792,30,1920,0,1,0
9912,1990,53409.91,113156,27,2924,1,1,0
2271,1990,16690.6,164678,28,1440,0,0,0
9127,1990,20028.72,82557,25,1960,0,0,1
5064,1990,20028.72,536411,30,1700,0,0,1
9079,1990,11683.42,70682,27,920,1,0,0
12413,1990,26704.96,83065,28,1680,1,0,0
9095,1990,21697.78,114752,30,2540,0,0,0
2525,1990,15021.54,519065,30,1840,0,1,0
8916,1990,15021.54,85721,33,2040,0,0,1
6332,1990,13352.48,79979,32,2080,0,1,1
12395,1990,20028.72,182495,29,2466,0,0,1
9101,1990,10014.36,120793,31,1830,0,1,0
9068,1990,26704.96,83175,28,2164,1,0,0
8389,1990,24535.18,119528,31,1840,0,1,1
5502,1990,18359.66,491762,28,1880,0,0,0
12306,1990,20028.72,87028,31,2270,0,1,0
3253,1990,25624.54,665100,26,2040,0,0,0
9339,1990,30043.07,161592,28,2080,1,0,1
2672,1990,28374.01,145718,31,2080,0,1,1
1554,1990,48402.73,778683,31,2370,1,1,0
8539,1990,26704.96,130995,32,2184,0,0,0
10132,1990,30043.07,102109,28,2080,0,1,1
2193,1990,21697.78,472372,29,2080,0,1,0
2211,1990,40057.43,163035,29,2080,0,0,1
10302,1990,18359.66,91450,30,2080,0,1,0
11828,1990,36719.31,223544,29,2720,1,0,0
10225,1990,13352.48,107968,27,856,0,0,0
10142,1990,18359.66,67560,27,2080,0,1,1
8493,1990,45064.61,121292,33,2182,0,1,0
12166,1990,18359.66,99571,29,2080,0,1,0
10101,1990,10014.36,73356,29,720,0,1,0
6405,1990,18025.84,165091,26,2080,0,0,0
10570,1990,16189.88,81384,30,2245,1,1,0
2212,1990,20028.72,158726,27,2215,0,0,0
12439,1990,25035.89,82557,25,2080,0,1,1
5714,1990,47401.3,149664,30,2574,1,0,0
2391,1990,8345.299,718413,32,1000,1,1,0
6573,1990,20028.72,65527,26,2416,1,1,0
2427,1990,41726.49,501468,26,2550,1,1,0
222,1990,10681.98,262009,29,1000,1,0,0
5847,1990,10014.36,120141,28,2080,1,1,1
10235,1990,41726.49,75767,27,2964,1,0,0
2527,1990,30043.07,516089,26,2080,1,1,0
583,1990,37553.84,1089472,32,2003,1,0,0
2417,1990,53409.91,718413,33,2236,1,1,0
1492,1990,33381.2,854989,33,1160,1,1,0
5521,1990,15021.54,135483,30,2080,1,1,0
12134,1990,26704.96,759412,31,2000,1,1,0
9771,1990,38388.37,123814,28,2380,1,1,0
443,1990,21697.78,581612,28,2080,1,1,1
6440,1990,16490.31,198628,30,2288,1,0,0
5680,1990,33381.2,686733,32,2080,1,0,0
8306,1990,20028.72,159089,29,2080,0,0,1
8808,1990,25035.89,75724,28,2057,1,0,0
5211,1990,15856.07,524876,26,2736,1,1,0
2762,1990,21437.4,169269,30,2600,1,1,0
9411,1990,41726.49,69463,28,2146,1,1,0
1062,1990,75107.69,737542,32,3150,1,1,0
12526,1990,24868.26,141538,26,2179,1,0,0
12543,1990,13352.48,300947,27,2154,1,1,0
12364,1990,33381.2,137181,32,2340,1,1,0
5495,1990,37553.84,636064,31,2340,1,1,0
1449,1990,20028.72,106639,29,2080,1,0,0
