,person,year,labinc,wt,age,hours,male,married,pp
56975,1899,1996,29195.81,933863,37,2340,1,1,0
56977,4395,1987,47984.89,892954,29,1960,1,0,0
56978,7406,1988,36876.09,334065,25,2375,1,0,0
56979,10416,1989,40468.51,61957,29,2140,1,0,0
56981,17,1986,31809.21,1016138,29,2164,1,0,0
56982,1807,1985,22294.02,109339,25,2080,1,1,0
56984,11945,1994,27512.37,168478,29,2000,1,1,0
56986,7728,1990,36719.31,104394,31,2120,1,1,0
56987,4681,2000,30395.28,671835,39,3744,1,0,0
56988,4642,1994,73562.49,558842,30,1800,1,1,0
56989,3177,1993,83019.07,254539,33,1920,1,1,0
56990,6415,1988,12906.63,88063,25,958,1,0,0
56992,1894,1993,15094.38,510336,31,800,1,1,0
56993,87,1988,15094.38,170066,25,2312,1,0,0
56994,4712,2000,18997.05,209093,37,1915,1,1,0
56995,383,1998,78931.61,222748,38,3380,1,1,0
56996,9078,1990,58417.09,78754,32,2080,1,0,0
56997,7154,1996,36147.19,310276,33,3120,1,1,0
56998,9245,1989,38709.01,109124,30,2060,1,1,0
56999,2944,1988,22125.66,140087,25,1160,1,0,0
57000,2031,1989,19354.5,535072,25,1210,1,0,0
57001,2772,1994,41194.99,157220,30,2160,1,1,0
57003,253,1989,13161.06,641882,25,1348,1,0,0
57004,9540,1998,40134.72,94462,38,3380,1,1,0
57005,8995,1988,23047.56,101467,29,504,1,0,0
57007,4128,1986,27833.06,612946,27,2075,1,0,0
57008,2593,1990,33381.2,114073,27,1240,1,0,0
57009,4349,1993,15094.38,653469,29,1320,1,0,0
57010,6480,1996,16683.32,134643,32,2080,1,0,0
57011,2440,1993,25207.61,494869,29,2080,1,0,0
57013,8476,1989,8797.502,169156,28,1668,1,0,0
57014,5630,1998,22140.99,220831,33,520,1,0,0
57015,3087,1990,30043.07,200366,28,2080,1,1,0
57016,3742,1994,33838.75,584295,30,2666,1,1,0
57017,3192,1989,15835.5,265447,30,1764,1,0,0
57018,5172,1993,19067.21,674420,34,1970,1,1,0
57019,4048,1994,17655.0,706001,35,2080,1,0,0
57020,7855,1987,51823.69,100019,26,1920,1,0,0
57021,10471,1996,55054.95,92754,33,2000,1,0,0
57022,4775,1988,27140.8,781456,30,2445,1,1,0
57023,3941,1987,21113.35,178292,25,2080,1,0,0
57024,7753,1992,62170.66,133586,35,2950,1,0,0
57025,5691,1987,62170.66,620133,28,2080,1,0,0
57026,4601,1986,43737.67,725000,29,2000,1,1,0
57027,8002,2000,12664.7,222590,43,2080,1,0,0
57028,8408,1990,17024.41,88982,26,916,0,0,0
57029,1342,1993,19622.69,644928,33,1880,1,1,0
57030,4915,1992,38810.03,393857,31,2080,1,0,0
57031,10330,1996,47269.4,102911,31,5040,1,0,0
57032,6095,1989,34838.11,232434,25,1852,1,0,0
57033,4013,1988,23969.46,497186,26,1504,1,0,0
57034,5160,1996,76465.21,727356,37,2860,1,1,0
57035,5221,1986,37773.44,146208,28,2080,1,1,0
57036,8691,1988,23969.46,176352,26,2560,1,0,0
57037,3311,1993,27169.88,178166,32,2182,1,0,0
57038,8501,1998,50837.31,258434,39,3120,1,0,0
57039,10201,2000,50837.31,122653,39,2080,1,1,0
57040,9856,1991,67264.41,91821,33,2105,1,0,0
57041,6582,1990,10848.89,73102,26,1778,1,0,0
57044,1859,1991,44842.94,811772,33,2386,1,1,0
57046,4559,1986,26809.2,788662,28,2050,1,1,0
57048,3195,1993,51320.88,602953,33,3064,1,1,0
57049,9770,1990,11683.42,87443,26,2100,1,1,0
57050,8108,1998,33445.6,86962,35,2080,1,0,0
57051,7060,1990,40057.43,100279,30,2080,1,0,0
57052,7267,1996,40057.43,221129,39,2080,1,0,0
57054,7705,1990,9179.828000000001,143204,32,1710,1,0,0
57055,1547,1988,29500.88,643939,28,2206,1,1,0
57056,8026,1990,71769.56,164031,28,2080,1,1,0
57057,12079,1998,66891.2,646171,37,2496,1,0,0
57058,4395,1992,40410.93,939777,34,2080,1,1,0
57059,6908,1988,22125.66,293229,26,1248,1,1,0
57060,1859,1990,29709.26,827170,32,2074,1,1,0
57061,6468,1990,53409.91,80035,27,2296,1,0,0
57062,4836,1988,46095.12,156991,30,2720,1,1,0
57063,6456,1987,28790.94,225618,27,2520,1,0,0
57064,9484,1987,28790.94,81159,27,1656,1,0,0
57066,537,1992,23314.0,646309,29,1560,1,0,0
57067,3138,1993,57358.63,613132,35,2080,1,0,0
57068,10154,1992,6217.065,79678,29,1080,1,0,0
57070,8993,2000,31661.75,96003,40,2200,1,0,0
57071,6467,1990,25035.89,75868,28,2080,1,0,0
57072,3400,1990,46733.67,621861,30,1240,1,0,0
57073,422,1985,5573.504,754141,26,765,1,1,0
57074,8609,1994,33838.75,310876,37,3076,1,0,0
57075,12232,1990,50906.32,148271,31,2960,1,1,0
57076,4497,1991,12812.27,463635,29,880,1,1,0
57077,9285,1996,25024.98,80687,34,2080,1,0,0
57078,4940,2000,12664.7,664701,41,2080,1,1,0
57079,1724,1996,90367.98,116442,32,2600,1,1,0
57080,3954,2000,8865.29,213523,41,1880,1,0,0
57081,2351,1988,25813.27,143122,27,2000,1,0,0
57082,9250,1989,28152.01,80262,25,2080,1,1,0
57083,4718,1992,46627.99,687364,33,1920,1,0,0
57084,8440,1993,46627.99,226217,30,790,1,1,0
57088,9390,1993,7893.161,94465,35,2080,1,0,0
57091,4915,1991,35233.73,407299,30,2080,1,1,0
57092,5323,1986,5964.227,615831,25,1112,1,0,0
57093,8884,1987,17274.56,114167,30,1775,1,1,0
57097,5573,2000,50658.8,707968,43,3120,1,1,0
57098,2351,1990,24201.37,141572,29,2080,1,0,0
57099,5827,1994,16183.75,103657,36,1800,0,0,0
57100,4497,2000,53191.74,498652,38,2080,1,1,0
57102,899,1989,45747.01,819804,32,2425,1,0,0
57104,7466,1989,24633.01,191438,25,2030,1,0,0
57106,10330,1991,25624.54,97805,27,760,1,0,0
57107,2632,1993,12830.22,518091,29,676,1,0,0
57108,7461,1992,18651.2,204094,30,1040,1,0,0
57109,8002,1998,16053.89,217483,41,2010,1,0,0
57110,7461,1994,16053.89,202714,32,2080,1,0,0
57111,5461,1993,34717.06,434824,28,2290,1,1,0
57112,11938,1989,56304.01,235363,31,2300,1,1,0
57113,7416,1988,23969.46,172752,25,2180,0,1,0
57114,5249,1992,31085.33,434112,30,2462,1,0,0
57115,7062,1987,30710.33,79520,27,2494,1,0,0
57116,5407,1993,31698.19,468784,29,2276,1,0,0
57117,9493,1990,21554.24,110667,26,1800,1,1,0
57118,6661,1988,33188.48,109540,27,1768,1,0,0
57119,5248,1991,56053.67,636824,33,2480,1,1,0
57120,1917,1989,42228.01,598337,28,2080,1,1,0
57122,4884,1994,34574.37,594403,36,2080,1,1,0
57123,8355,1989,36949.51,101750,27,2120,1,1,0
57124,2977,1989,42228.01,390897,27,2070,1,0,0
57125,1908,1988,35954.19,144019,28,1050,1,0,0
57126,3177,1991,48046.0,257306,31,2536,1,1,0
57128,5182,1990,48402.73,611336,30,3450,1,1,0
57129,8386,1987,5758.188,105551,29,1255,1,0,0
57130,1466,2000,46859.39,786293,37,3900,1,0,0
57131,1594,1987,9596.979,739955,29,1880,1,1,0
57132,1901,1990,56748.03,744376,31,2693,1,1,0
57133,12212,1985,12160.37,192435,27,903,1,0,0
57135,5227,1994,44137.49,620098,37,2080,1,1,0
57136,1526,1985,24320.74,835533,27,1112,1,0,0
57138,8959,1994,26011.7,98234,34,1815,1,0,0
57140,9217,1990,21697.78,107812,26,1165,1,0,0
57141,11978,1987,21113.35,266921,28,1235,1,1,0
57143,4646,1996,61172.17,592821,35,2080,1,1,0
57145,11997,1989,21114.0,687952,25,3347,1,1,0
57146,9626,1998,28094.3,172519,41,1600,1,0,0
57147,7026,1986,17892.68,113242,25,1844,1,0,0
57148,10915,1984,10910.83,81553,25,1443,1,0,0
57149,7913,1996,22244.42,103664,39,1600,1,0,0
57150,5823,1998,14716.06,216188,38,1040,1,0,0
57151,1724,1994,25011.25,99864,31,560,1,1,0
57152,11771,1988,64533.16,309350,29,2080,1,0,0
57153,4307,1996,41708.3,534549,35,1000,1,0,0
57154,1859,2000,44326.45,949780,42,2080,1,1,0
57155,4750,1991,33632.2,637416,30,2080,1,1,0
57156,11938,1998,33445.6,260292,40,1560,1,1,0
57157,1217,1989,16891.2,156482,26,3135,1,0,0
57158,10043,1986,18886.72,128612,27,2755,1,1,0
57159,3780,1998,68229.02,517353,34,2600,1,1,0
57160,2546,1989,17243.1,514221,25,2080,1,0,0
57161,5810,1985,15200.46,88328,25,990,1,0,0
57162,11754,1989,82696.52,834652,31,2080,1,1,0
57163,3888,1994,29572.12,521838,30,2080,1,1,0
57164,5850,1992,12434.13,72733,29,1875,1,0,0
57165,6453,1989,8797.502,191936,28,993,1,0,0
57166,4119,1992,20205.46,666930,35,2080,1,1,0
57167,4915,1994,37516.87,381274,33,2080,1,0,0
57168,2306,1991,36835.27,525757,29,2080,1,1,0
57169,5827,1996,18143.11,105338,38,2080,0,0,0
57170,4583,1992,18651.2,545499,27,1015,1,0,0
57171,2449,1994,22068.75,610960,36,2080,1,1,0
57172,4547,1991,48046.0,560720,31,2300,1,1,0
57173,9914,2000,18997.05,129375,36,2080,1,0,0
57174,8201,1996,20854.15,140420,34,3744,1,1,0
57176,9598,1987,12589.42,124313,30,2080,1,0,0
57177,9093,1992,12434.13,103461,28,2080,1,1,0
57178,3088,1994,76504.99,713529,30,2800,1,1,0
57180,3569,1991,52850.61,543776,27,2696,1,1,0
57181,8621,1990,46733.67,195116,32,3440,1,1,0
57183,6908,1989,36951.27,290169,27,2376,1,1,0
57184,6480,1993,9056.625,121820,28,550,1,0,0
57185,5082,1990,5007.179,589697,27,1554,1,0,0
57186,10330,1994,29425.0,98133,30,1088,1,0,0
57187,5516,1985,10133.64,149672,25,1393,1,1,0
57189,8168,1991,75272.07,100362,30,2530,1,1,0
57190,3327,1988,32911.91,206762,30,2280,1,1,0
57191,2977,1988,105325.5,401776,26,2645,1,0,0
57192,10197,1994,25158.37,145323,30,2290,1,0,0
57194,1731,2000,23634.7,709229,37,1160,1,0,0
57195,5814,1989,21114.0,87056,28,2365,1,0,0
57196,9078,1985,14187.1,75616,26,1320,1,0,0
57197,5979,2000,32928.22,278449,39,1692,1,1,0
57198,735,1988,22125.66,609433,27,1720,1,0,0
57200,8355,1993,37735.94,92882,31,2080,1,1,0
57201,9107,1989,14076.0,99866,31,2483,1,0,0
57202,2065,1994,14076.0,556383,32,2080,1,1,0
57203,3763,1993,10566.06,585102,30,2430,1,1,0
57204,8644,1986,10566.06,101726,27,2080,1,0,0
57205,11771,1986,85723.84,294628,27,2300,1,0,0
57206,5827,2000,22796.46,115316,42,2080,0,0,0
57207,7248,1986,21868.83,206502,25,1984,1,0,0
57208,12133,1998,21868.83,160378,37,1360,1,0,0
57209,6026,1992,6994.1990000000005,87436,31,880,1,0,0
57210,8456,1985,39318.54,108623,26,2080,1,1,0
57211,8476,1996,25024.98,178693,34,2080,1,0,0
57212,9467,1989,25024.98,80077,31,1880,1,0,0
57213,8998,1989,26392.51,147325,32,2520,1,0,0
57214,7289,1988,16594.24,117908,27,1944,1,0,0
57215,3742,2000,103850.5,640616,36,3900,1,0,0
57216,6799,1993,16603.81,122900,32,1790,1,0,0
57217,2821,1984,41964.73,659326,26,1860,1,1,0
57220,7837,1988,18438.05,175480,27,2200,1,0,0
57221,9856,1986,56461.35,93685,27,2000,1,0,0
57222,1823,1991,19218.4,182812,26,2184,1,1,0
57223,9856,1985,79830.81,87031,26,2130,1,0,0
57226,9253,1996,38927.74,135922,33,2145,1,1,0
57228,6346,1991,28827.6,206329,28,2080,1,1,0
57229,5227,1993,48302.0,604315,36,2080,1,1,0
57230,8575,1993,26943.46,82508,31,2080,1,0,0
57231,7780,1988,36876.09,47181,26,2080,1,0,0
57234,3271,1989,26392.51,144847,28,2040,1,0,0
57235,6170,1990,50071.79,200418,31,2600,1,1,0
57236,5160,1987,49904.29,660680,28,1560,1,1,0
57237,3144,1990,62589.74,590034,32,2600,1,0,0
57238,2820,1993,21132.13,455657,30,1560,1,1,0
57239,1643,1989,21114.0,113490,29,2405,1,1,0
57240,5519,1989,13196.25,432227,26,902,1,1,0
57241,2595,1994,10298.75,613153,34,1880,1,1,0
57242,9197,1989,5278.501,91957,31,810,1,0,0
57243,12061,2000,17730.58,736855,43,2115,0,1,0
57244,10199,1993,15094.38,105260,32,1650,1,1,0
57245,9683,1986,13916.53,151602,28,4332,1,1,0
57248,8200,1986,17892.68,109915,26,2282,1,0,0
57250,1899,1994,22068.75,904215,35,1665,1,1,0
57251,11817,1989,38709.01,188261,31,2548,1,1,0
57253,10330,1993,46792.57,97588,28,2396,1,0,0
57254,6170,1998,48161.66,215108,39,2080,1,0,0
57255,8689,1988,28763.35,188396,27,2205,1,0,0
57259,4940,1996,7646.521,662345,37,3400,1,1,0
57260,5321,1992,9325.599,679708,34,3060,1,1,0
57261,7406,1990,10014.36,342283,26,1440,1,0,0
57262,11938,1986,29821.14,236299,28,2340,1,1,0
57263,4201,1992,34193.86,191458,31,2080,1,0,0
57264,7861,2000,30395.28,145574,36,2080,1,0,0
57265,4860,1988,22125.66,459522,25,1710,1,1,0
57266,324,1998,26756.48,615565,36,2080,1,0,0
57267,10523,1990,45064.61,109493,31,2080,1,1,0
57268,5182,1994,10298.75,596343,34,3539,1,1,0
57269,4775,1993,19924.58,785725,35,2675,1,1,0
57270,7466,1991,14413.8,179064,27,2080,1,0,0
57272,5537,1996,6951.382,133819,33,1260,0,1,0
57273,1891,1991,22421.47,490675,31,2000,1,0,0
57274,8712,1989,39588.76,101638,25,2080,1,1,0
57276,11754,1992,73050.52,848394,34,2080,1,1,0
57277,5747,1996,5283.0509999999995,120282,33,1550,1,0,0
57278,5714,1996,44488.85,481230,36,2120,1,1,0
57279,10201,1990,16690.6,110230,29,2450,1,0,0
57280,1873,2000,28449.98,672849,37,2548,1,0,0
57282,7466,1990,24201.37,191438,26,2080,1,0,0
57284,9131,1986,29821.14,88836,26,2280,1,1,0
57285,1982,1990,28374.01,474766,30,2080,0,0,0
57286,10058,1998,42810.36,114672,37,2080,1,0,0
57287,7060,1989,38709.01,96627,30,2080,1,0,0
57288,8602,1988,23969.46,169221,27,1400,1,1,0
57289,8423,1991,19218.4,114526,26,2080,1,1,0
57290,5217,1990,21363.96,108494,26,2036,1,0,0
57291,6250,1988,35032.29,370217,28,2080,1,0,0
57293,1228,2000,44326.45,581129,39,1300,0,1,0
57294,8712,1990,26563.08,100977,26,2080,1,1,0
57295,2674,1998,17391.71,117034,38,2080,1,0,0
57296,2318,1994,38252.5,623062,34,2790,1,0,0
57297,4013,1993,22641.56,499753,31,2120,1,0,0
57299,10397,1988,6320.563,90464,31,2409,1,1,0
57300,2065,1996,6320.563,580367,34,2080,1,1,0
57302,9902,1994,26482.5,86443,33,720,1,0,0
57303,5221,1985,36481.12,144138,27,2080,1,1,0
57304,9212,1987,14395.47,114860,29,1920,1,0,0
57305,12084,1987,25911.84,165923,29,1760,1,0,0
57307,1449,1986,23856.91,103429,25,2130,1,0,0
57308,6170,2000,37994.1,226262,41,2080,1,0,0
57309,9093,1994,7356.249,103346,30,1960,1,1,0
57310,1342,2000,7598.82,716801,40,1915,1,0,0
57311,4029,1994,51493.74,580204,31,1900,1,1,0
57312,5827,1998,20067.36,104771,40,1680,0,0,0
57314,7466,1996,37829.26,191438,32,760,1,0,0
57315,7696,1998,41472.54,232105,34,2000,1,0,0
57316,3470,1989,70380.02,630410,30,2760,1,1,0
57317,2610,1991,16015.33,552310,29,2248,1,0,0
57318,1420,1989,26392.51,456047,27,1800,1,0,0
57319,10204,2000,23429.7,101897,39,2080,1,0,0
57320,1908,1985,24320.74,139512,25,2615,1,0,0
57321,4547,1988,33188.48,577144,28,2080,1,1,0
57322,356,1987,38387.91,487919,25,2278,1,0,0
57323,4884,1993,31698.19,594403,35,2080,1,1,0
57325,4915,1990,31712.13,131612,29,2150,1,1,0
57326,9571,1985,24320.74,94561,25,2080,1,0,0
57328,2513,1990,16690.6,617912,26,1840,1,0,0
57329,12289,1987,28790.94,95726,27,2210,1,0,0
57330,3620,1990,20028.72,577573,28,2080,1,0,0
57331,7289,1986,13395.65,116638,25,1840,1,0,0
57332,11867,1990,18359.66,544966,27,2080,0,0,0
57333,5470,1993,24151.0,419647,31,1440,1,0,0
57334,12122,1987,17274.56,676440,30,3320,1,1,0
57335,9977,1989,16891.2,100244,25,1610,1,0,0
57337,4461,1996,23634.7,682556,33,2120,1,0,0
57338,4202,1998,21405.18,206035,34,2080,1,0,0
57339,6226,1998,17391.71,337751,41,3588,1,0,0
57340,1899,1993,25660.44,905024,34,2250,1,1,0
57342,8657,1987,25011.25,111501,27,1960,1,0,0
57343,7992,1990,70100.51,92222,28,1864,1,1,0
57344,11938,1994,44137.49,245413,37,2898,1,1,0
57345,2047,1986,25844.98,750556,29,2915,1,0,0
57347,9390,1992,43519.46,94465,34,2080,1,0,0
57348,10163,1990,33381.2,84783,30,1560,1,1,0
57349,10523,1994,33838.75,121212,35,2340,1,1,0
57351,2772,1993,48302.0,155167,29,2595,1,1,0
57352,8633,1988,21093.13,74224,27,2080,1,0,0
57353,8112,1987,42226.71,82813,26,1960,1,1,0
57354,8501,1996,27805.53,232934,37,1000,1,0,0
57357,5984,1991,13613.03,234857,30,1520,1,0,0
57358,3327,1993,11680.03,206762,35,2080,1,0,0
57359,10319,1991,24023.0,202554,33,2424,1,1,0
57360,970,1990,53409.91,529108,30,2496,1,1,0
57361,7966,1996,33366.64,153043,32,2080,1,0,0
57363,9296,2000,18997.05,124711,43,2080,1,0,0
57365,8591,1985,12160.37,86477,26,1996,1,0,0
57366,7868,1990,25035.89,93378,29,2034,1,0,0
57367,5470,1994,24054.93,419647,32,2080,1,0,0
57368,6993,1988,27657.07,208491,29,1760,1,0,0
57370,5573,1987,40307.31,628338,30,2880,1,1,0
57371,9561,1996,13902.76,138844,38,2080,1,1,0
57373,8575,1994,26188.25,82640,32,2080,1,0,0
57375,4775,1992,20533.41,810079,34,2600,1,1,0
57376,8396,2008,12157.32,105015,46,2080,1,1,0
57377,2479,1988,16594.24,407670,26,1610,1,0,0
57378,12317,1988,15672.34,217578,28,1378,1,0,0
57379,8112,1986,37773.44,79442,25,1760,1,1,0
57380,11994,1989,14076.0,592769,27,1710,1,0,0
57381,7593,1994,12947.0,139952,32,1990,1,0,0
57382,8989,1987,12947.0,87275,27,760,1,0,0
57383,7083,2000,25329.4,151513,36,1482,1,0,0
57384,5691,1986,85723.84,598500,27,1460,1,0,0
57386,3138,1990,59752.34,622814,32,2080,1,0,0
57387,11664,1998,10702.59,458761,39,2140,1,0,0
57388,3063,1994,47079.99,633584,32,2696,1,0,0
57389,8485,1990,25181.1,185763,29,1600,1,0,0
57390,10083,1984,20982.36,87670,25,1800,1,0,0
57391,7516,1993,28679.31,173418,31,2080,1,0,0
57392,9391,1985,24320.74,111709,25,2240,1,0,0
57393,1873,1998,21405.18,658717,35,2548,1,0,0
57394,10080,1984,23080.6,85377,26,2184,1,0,0
57395,9390,1986,59642.27,97274,28,2260,1,0,0
57396,1060,1989,13196.25,700456,29,1980,1,1,0
57397,1068,1996,20854.15,173935,38,1560,1,0,0
57398,7957,1993,8332.096,70589,32,520,1,0,0
57399,2318,2000,42806.69,693119,40,2600,1,0,0
57400,12559,1985,18240.56,325462,26,2080,1,1,0
57401,10080,1986,21868.83,87721,28,2296,1,0,0
57402,9581,2008,7091.771,106478,47,864,1,0,0
57403,4846,1998,22743.01,552315,36,920,1,1,0
57404,432,1991,24023.0,709922,32,2120,1,1,0
57405,3489,1990,58417.09,531783,28,1805,1,1,0
57406,9285,1998,28094.3,90077,36,2080,1,0,0
57407,9902,1992,24868.26,85382,32,1665,1,0,0
57408,10197,1993,28830.26,139721,29,2080,1,0,0
57410,8394,1998,16053.89,77810,34,1350,1,1,0
57411,4718,1986,35785.36,649399,27,2140,1,1,0
57413,9217,1989,6381.7080000000005,105928,25,2015,1,0,0
57414,3050,1991,16015.33,606471,31,2710,1,1,0
57415,937,1989,31671.01,443338,27,2738,1,0,0
57416,5851,1987,38387.91,94820,27,2160,1,0,0
57417,12546,1989,45747.01,236362,26,2200,1,0,0
57418,1300,1990,16690.6,506590,25,2700,1,0,0
57419,5322,1988,39641.8,667046,31,2080,1,1,0
57420,2318,1990,26704.96,614692,30,2296,1,1,0
57421,10547,2006,10819.52,130243,44,1920,1,0,0
57422,9390,1985,79830.81,89457,27,2955,1,0,0
57424,4680,1990,33381.2,534935,29,3688,1,0,0
57425,1149,1990,31712.13,143652,28,2008,1,1,0
57426,11754,1984,14687.65,773814,26,560,1,1,0
57427,4202,1989,8797.502,191324,25,1560,1,0,0
57428,376,1996,61172.17,421722,35,2080,1,1,0
57429,9160,1984,9442.063,115855,25,950,1,1,0
57430,178,1987,34549.13,653600,28,4008,1,1,0
57431,6015,2000,56991.15,264592,39,2600,0,0,0
57432,2601,1993,22641.56,629267,35,1180,1,0,0
57433,10398,1987,38387.91,137646,30,2080,1,1,0
57434,8992,2004,38387.91,100975,43,2000,1,0,0
57435,4646,1998,66891.2,619720,37,2080,1,1,0
57436,9856,1987,49904.29,95164,28,1866,1,1,0
57437,9390,1989,52785.01,91865,31,2120,1,0,0
57439,1783,1989,33430.51,712242,30,1980,1,0,0
57440,7712,1991,8007.6669999999995,94703,30,1965,1,1,0
57441,11754,1988,64533.16,818416,30,2080,1,1,0
57442,12212,1986,6163.035,191673,28,1600,1,1,0
57443,8602,1989,42755.86,167238,28,2080,1,1,0
57444,9131,1987,24952.14,92047,27,2180,1,1,0
57445,9165,1990,16690.6,100619,26,2060,1,0,0
57446,7077,1990,17858.94,138330,32,1840,0,0,0
57447,3088,1992,55953.59,735827,28,2120,1,1,0
57448,1330,2000,13297.94,577913,36,2240,1,0,0
57451,3246,1993,34113.29,576988,32,2364,1,1,0
57452,10523,1986,34113.29,106075,27,2424,1,1,0
57453,11754,1996,52830.51,887477,38,1960,1,1,0
57454,8011,1991,61659.04,64923,31,2120,1,1,0
57455,11754,1991,83279.74,820321,33,2690,1,1,0
57456,3990,1990,23366.84,852930,31,2270,1,0,0
57457,8573,1998,34783.42,98151,40,3380,1,0,0
57458,11771,1989,61582.51,305384,30,2080,1,1,0
57459,2318,1993,39245.38,623620,33,2300,1,0,0
57460,1708,1989,22873.5,1027216,30,1610,1,0,0
57461,9390,1984,76740.9,89457,26,2300,1,0,0
57463,6346,1989,29911.51,198563,26,2856,1,1,0
57465,529,1991,11210.73,591299,33,2844,0,1,0
57467,4370,1988,35032.29,563002,28,1510,1,0,0
57468,8959,1993,45283.13,101691,32,1888,1,0,0
57469,9390,1991,38436.8,91585,33,2080,1,0,0
57470,12253,1989,35190.01,76240,26,700,1,0,0
57473,3470,1987,63340.06,634228,27,2740,1,1,0
57474,9936,1987,113987.2,108664,28,2080,1,1,0
57476,4330,2008,50655.51,562955,46,2080,1,1,0
57477,1316,1992,27976.79,563093,30,966,1,0,0
57479,7714,2012,28494.75,116157,49,720,1,0,0
57480,1547,1994,35310.0,646896,34,2270,1,0,0
57481,1149,1988,50335.87,136401,26,2080,1,1,0
57483,8475,2006,24884.89,161911,46,1960,0,1,0
57484,4468,1986,27833.06,639730,27,1800,1,0,0
57485,2547,2010,64000.0,221668,45,2080,1,0,0
57486,4752,1989,31671.01,567401,26,2060,1,0,0
57488,5415,2010,40000.0,911170,51,2080,1,1,0
57492,7516,2014,53433.07,220831,54,2960,1,0,0
57493,348,1993,90566.26,665353,36,3258,1,1,0
57494,7301,2004,24242.47,208034,41,1882,1,0,0
57497,2547,2004,55411.35,243030,39,2080,1,0,0
57498,859,1986,22266.45,649345,25,2200,1,0,0
57499,6908,2006,75736.61,353739,44,2080,1,1,0
57501,4111,2000,37994.1,579242,36,2080,1,1,0
57507,9936,1991,84881.27,106802,32,1880,1,1,0
57508,3470,2000,101317.6,737709,41,3380,1,1,0
57509,3471,1996,68123.55,473329,34,3380,1,0,0
57510,1316,1993,30188.75,564483,31,1690,1,0,0
57511,1998,2014,36850.39,681951,52,2080,1,1,0
57512,2579,2010,31352.0,555507,48,2080,1,1,0
57513,3470,1996,83416.59,684890,36,3640,1,1,0
57514,5984,1996,56589.82,240612,35,2080,1,0,0
57515,4395,1988,51626.53,906571,30,1840,1,0,0
57516,7516,2012,52240.37,216290,51,2860,1,0,0
57517,4116,1987,17274.56,467691,25,1605,0,0,0
57518,5363,2006,56261.48,648863,44,3016,1,1,0
57519,10580,2008,6078.661,110800,48,1520,1,0,0
57521,1316,1990,45064.61,563431,28,1880,1,0,0
57523,348,1994,88274.98,681457,37,2939,1,1,0
57524,1998,2010,33000.0,600660,47,2080,1,1,0
57525,6960,2010,48000.0,119365,45,2080,1,1,0
57526,3646,1989,43987.51,705358,32,2108,1,0,0
57527,6960,2012,47491.25,119892,48,2080,1,1,0
57528,4969,2014,38692.91,169268,53,2080,1,0,0
57529,6466,1987,113987.2,98113,25,2200,1,0,0
57530,1620,1986,85723.84,707376,28,2600,1,1,0
57531,9108,2004,12531.05,117126,43,1776,0,0,0
57532,1316,1994,19126.25,565117,32,1910,1,0,0
57533,4969,2004,19126.25,146418,42,2080,1,0,0
57534,4111,1989,21114.0,521072,25,2392,1,1,0
57535,5851,2000,50658.8,108690,40,2080,1,1,0
57536,7664,2008,15804.52,264751,44,1050,1,1,0
57537,2579,2004,28860.08,568027,42,2080,1,1,0
57538,54,2010,40000.0,969563,52,1938,1,1,0
57539,4661,2004,43867.32,763752,42,2080,1,1,0
57541,4969,2008,32419.52,140105,46,2080,1,0,0
57542,5415,2008,40524.41,935201,49,3538,1,1,0
57543,5653,2010,29000.0,834272,46,1536,1,1,0
57544,4111,1992,20205.46,535602,28,2080,1,1,0
57547,4111,1998,44148.19,564571,34,2600,1,1,0
57548,2547,2012,61738.62,224421,48,1320,1,0,0
57550,1998,2008,22562.97,587039,45,2000,1,0,0
57553,4969,2006,27048.79,132757,44,2080,1,0,0
57554,6960,2004,46176.13,114146,40,2080,1,1,0
57555,6960,2006,47605.87,116018,41,2496,1,1,0
57556,8475,2008,47605.87,163514,48,2080,0,1,0
57557,3471,1994,55907.49,463397,32,2860,1,0,0
57558,7805,2008,32419.52,164398,49,2080,1,0,0
57559,2547,2008,56734.17,222301,43,2080,1,0,0
57560,3470,1994,88274.98,663145,35,3120,1,1,0
57561,7805,2010,7000.0,160658,51,1232,1,0,0
57563,7805,2004,23088.06,170549,45,1520,1,0,0
57564,7516,2010,57000.0,214614,48,2868,1,0,0
57565,4111,1990,30043.07,517682,26,1320,1,1,0
57566,1317,1991,32030.67,509306,28,2000,1,1,0
57567,4969,2010,33000.0,151282,48,2080,1,0,0
57571,3230,1994,16183.75,518297,31,954,1,0,0
57572,1690,2004,6926.419,229223,45,1620,0,1,0
57573,6960,2008,51668.62,107663,43,2080,1,1,0
57575,4969,2012,40842.47,159570,51,2080,1,0,0
57576,7301,2006,14065.37,190000,42,1664,1,0,0
57577,6960,2014,49748.03,122102,50,2080,1,0,0
57580,3230,1991,46444.47,519580,28,3020,1,0,0
57581,3471,1993,63396.38,448538,31,2860,1,0,0
57582,6412,2004,13044.76,106753,44,1872,0,1,0
57583,7516,2008,55721.05,214511,47,2964,1,0,0
57584,7516,2006,49769.77,210901,44,2964,1,0,0
57587,8475,2004,26551.27,155005,44,2080,0,1,0
57588,2547,2006,56261.48,217851,42,2080,1,0,0
57589,1316,1998,20067.36,596110,36,1560,1,0,0
57592,5984,1994,72242.49,246656,33,1320,1,0,0
57593,3470,1988,73752.19,622191,29,2680,1,1,0
57594,2734,2006,18393.18,165483,45,2080,1,1,0
57595,9108,2006,10539.29,120551,45,1924,0,0,0
