,person,year,labinc,wt,famsize,educ,age,hours,male,married,race_white,race_black,pp
5059,4106,2002,63046.32,575420.0,2.0,16.0,39.0,2120.0,1.0,0.0,1.0,0.0,1.0
5060,4122,2002,121242.9,760160.0,2.0,17.0,44.0,3120.0,1.0,1.0,1.0,0.0,0.0
5061,4855,2010,61000.0,621881.0,5.0,13.0,45.0,2080.0,1.0,1.0,1.0,0.0,1.0
5062,12153,1991,68865.94,245693.0,1.0,16.0,32.0,2420.0,0.0,0.0,0.0,1.0,0.0
5063,9390,1987,113987.2,94225.0,2.0,12.0,29.0,2370.0,1.0,0.0,0.0,1.0,0.0
5064,8316,2012,39892.65,154393.0,1.0,15.0,50.0,2080.0,1.0,0.0,0.0,0.0,0.0
5065,1053,2010,312324.0,717965.0,4.0,16.0,46.0,2600.0,1.0,1.0,1.0,0.0,1.0
5066,2460,1998,42810.36,776113.0,4.0,12.0,39.0,2080.0,1.0,1.0,1.0,0.0,0.0
5067,9258,1992,27976.79,119572.0,4.0,11.0,34.0,1573.0,1.0,1.0,0.0,0.0,1.0
5068,3706,1992,41965.19,815359.0,4.0,13.0,35.0,2080.0,1.0,1.0,1.0,0.0,1.0
5069,2893,2008,311858.6,1016603.0,4.0,19.0,48.0,2704.0,1.0,1.0,1.0,0.0,1.0
5070,214,2000,94985.25,627494.0,1.0,15.0,36.0,3120.0,1.0,0.0,1.0,0.0,0.0
5071,3180,1989,68620.52,664786.0,2.0,18.0,31.0,2292.0,1.0,1.0,1.0,0.0,1.0
5072,1576,1987,13435.77,541355.0,3.0,12.0,26.0,2030.0,1.0,0.0,1.0,0.0,0.0
5073,12018,2008,56126.3,754838.0,3.0,12.0,50.0,2100.0,0.0,0.0,1.0,0.0,1.0
5074,12018,2004,57720.16,744976.0,3.0,12.0,47.0,2340.0,0.0,0.0,1.0,0.0,1.0
5075,5390,1990,41726.49,154411.0,6.0,14.0,32.0,2770.0,1.0,1.0,1.0,0.0,1.0
5076,1296,1991,16015.33,506478.0,4.0,12.0,29.0,2080.0,0.0,1.0,1.0,0.0,0.0
5077,2277,2008,89660.24,672077.0,4.0,16.0,44.0,2080.0,1.0,1.0,1.0,0.0,1.0
5078,3186,1996,104270.7,538188.0,1.0,16.0,36.0,3120.0,1.0,0.0,1.0,0.0,1.0
5079,12206,1998,197957.8,303585.0,4.0,18.0,36.0,2080.0,1.0,1.0,0.0,0.0,1.0
5080,3563,2000,54458.21,506803.0,6.0,12.0,40.0,2600.0,1.0,1.0,1.0,0.0,1.0
5081,166,2002,65471.18,533182.0,3.0,13.0,40.0,2340.0,1.0,1.0,1.0,0.0,1.0
5082,6316,1992,24868.26,214368.0,4.0,12.0,33.0,1961.0,1.0,0.0,0.0,1.0,0.0
5083,6488,1998,40134.72,234025.0,4.0,12.0,39.0,2600.0,1.0,1.0,0.0,1.0,1.0
5084,6550,1989,36949.51,124862.0,3.0,16.0,31.0,2155.0,1.0,1.0,1.0,0.0,1.0
5085,2248,1984,38817.38,718510.0,1.0,12.0,26.0,2145.0,1.0,0.0,1.0,0.0,0.0
5086,825,1998,73580.31,830491.0,5.0,17.0,40.0,2600.0,1.0,1.0,1.0,0.0,1.0
5087,2346,1985,25889.43,613094.0,2.0,13.0,28.0,2080.0,0.0,1.0,1.0,0.0,0.0
5088,12016,1992,140389.1,748728.0,3.0,16.0,34.0,2490.0,1.0,1.0,1.0,0.0,0.0
5089,400,2002,101844.1,566567.0,2.0,16.0,41.0,2080.0,0.0,0.0,1.0,0.0,1.0
5090,3817,1990,123982.8,620223.0,1.0,18.0,32.0,2860.0,0.0,0.0,1.0,0.0,1.0
5091,7392,1994,33838.75,194774.0,2.0,12.0,35.0,2264.0,0.0,0.0,0.0,1.0,1.0
5092,2293,1991,44842.94,838461.0,1.0,15.0,33.0,2041.0,1.0,0.0,1.0,0.0,0.0
5093,556,1989,110560.0,814815.0,1.0,16.0,31.0,2080.0,1.0,0.0,1.0,0.0,1.0
5094,4986,1994,95631.23,780309.0,4.0,12.0,36.0,2480.0,1.0,1.0,1.0,0.0,1.0
5095,10296,1984,25178.84,72769.0,2.0,12.0,25.0,2080.0,0.0,1.0,1.0,0.0,0.0
5096,5572,2008,33939.19,554119.0,2.0,12.0,45.0,2080.0,0.0,1.0,1.0,0.0,1.0
5097,254,2000,36727.63,653768.0,5.0,12.0,39.0,2080.0,0.0,1.0,1.0,0.0,1.0
5098,4230,2002,94569.48,540678.0,3.0,14.0,40.0,1760.0,1.0,1.0,1.0,0.0,0.0
5099,12014,1998,69566.84,654775.0,1.0,16.0,34.0,2080.0,1.0,0.0,1.0,0.0,1.0
5100,5778,1990,31712.13,77322.0,4.0,13.0,26.0,2080.0,1.0,1.0,0.0,0.0,1.0
5101,2232,2006,51933.68,644033.0,6.0,12.0,41.0,2080.0,0.0,1.0,1.0,0.0,1.0
5102,4453,1994,73562.49,910463.0,2.0,14.0,37.0,2685.0,1.0,1.0,1.0,0.0,0.0
5103,7286,2014,96732.27,223729.0,4.0,18.0,51.0,1720.0,0.0,1.0,0.0,1.0,1.0
5104,10005,1990,47401.3,92168.0,4.0,12.0,33.0,2080.0,1.0,1.0,0.0,0.0,0.0
5105,2989,1998,48161.66,689803.0,1.0,19.0,34.0,1820.0,1.0,0.0,1.0,0.0,1.0
5106,3467,1987,30710.33,554272.0,2.0,12.0,29.0,2162.0,0.0,1.0,1.0,0.0,0.0
5107,2597,1998,84282.91,480394.0,3.0,17.0,35.0,3290.0,1.0,0.0,1.0,0.0,1.0
5108,7992,1993,40754.82,87991.0,5.0,11.0,32.0,2400.0,1.0,1.0,0.0,0.0,0.0
5109,11841,1998,33445.6,245002.0,5.0,13.0,35.0,2330.0,1.0,1.0,0.0,1.0,0.0
5110,1017,2010,51000.0,687922.0,3.0,16.0,48.0,2080.0,0.0,0.0,1.0,0.0,1.0
5111,1243,2008,39511.29,506195.0,2.0,12.0,45.0,2600.0,1.0,0.0,1.0,0.0,0.0
5112,2740,2002,53346.89,588214.0,4.0,16.0,38.0,2080.0,0.0,1.0,1.0,0.0,0.0
5113,12012,2006,70326.85,666744.0,1.0,14.0,46.0,2600.0,1.0,0.0,1.0,0.0,1.0
5114,6434,1996,33366.64,205218.0,6.0,12.0,38.0,1560.0,0.0,0.0,0.0,1.0,1.0
5115,5420,1998,84282.91,451359.0,5.0,16.0,35.0,2652.0,1.0,1.0,1.0,0.0,1.0
5116,12156,1994,51493.74,83031.0,2.0,16.0,33.0,2210.0,1.0,1.0,0.0,1.0,1.0
5117,556,1991,130494.5,831475.0,4.0,16.0,33.0,2080.0,1.0,1.0,1.0,0.0,0.0
5118,3582,1996,76465.21,560368.0,2.0,18.0,34.0,2572.0,1.0,1.0,1.0,0.0,1.0
5119,661,1991,32030.67,436429.0,2.0,12.0,30.0,2080.0,0.0,1.0,1.0,0.0,0.0
5120,117,1998,32030.67,847244.0,5.0,15.0,38.0,2600.0,1.0,1.0,1.0,0.0,1.0
5121,2547,1998,56188.61,204473.0,4.0,12.0,34.0,2080.0,1.0,0.0,0.0,1.0,0.0
5122,12012,2008,63319.38,646929.0,1.0,14.0,48.0,2496.0,1.0,0.0,1.0,0.0,1.0
5123,12012,2004,72034.76,644774.0,1.0,14.0,43.0,2340.0,1.0,0.0,1.0,0.0,1.0
5124,1654,1994,50022.49,811793.0,4.0,11.0,35.0,2080.0,1.0,1.0,1.0,0.0,0.0
5125,7647,2004,51948.14,173565.0,2.0,12.0,47.0,2184.0,1.0,1.0,0.0,1.0,1.0
5126,3085,2010,43000.0,594149.0,3.0,16.0,47.0,1560.0,0.0,1.0,1.0,0.0,1.0
5127,6489,1992,37279.08,219128.0,2.0,14.0,29.0,2632.0,0.0,0.0,0.0,1.0,0.0
5128,12195,1989,26392.51,54692.0,2.0,16.0,30.0,2080.0,0.0,1.0,1.0,0.0,1.0
5129,9860,1987,26871.54,100491.0,3.0,12.0,26.0,2331.0,1.0,1.0,0.0,0.0,1.0
5130,4994,1990,58417.09,630665.0,2.0,16.0,30.0,2080.0,0.0,0.0,1.0,0.0,0.0
5131,2172,1998,64215.55,591796.0,5.0,14.0,35.0,2600.0,1.0,1.0,1.0,0.0,0.0
5132,218,1986,85723.84,770571.0,2.0,16.0,28.0,2130.0,1.0,1.0,1.0,0.0,1.0
5133,2840,2008,111442.1,918942.0,2.0,18.0,44.0,2040.0,0.0,1.0,1.0,0.0,0.0
5134,8931,2012,71236.88,75657.0,3.0,16.0,50.0,2080.0,0.0,1.0,0.0,0.0,1.0
5135,12110,2004,102741.9,625210.0,5.0,16.0,40.0,2600.0,1.0,1.0,1.0,0.0,1.0
5136,3479,1991,44842.94,547330.0,1.0,12.0,27.0,2583.0,1.0,0.0,1.0,0.0,0.0
5137,3735,1998,58864.25,626598.0,4.0,12.0,33.0,2288.0,0.0,1.0,1.0,0.0,0.0
5138,342,2002,84870.05,527295.0,4.0,16.0,39.0,2080.0,1.0,1.0,1.0,0.0,1.0
5139,1084,1996,34756.91,994221.0,3.0,9.0,39.0,2080.0,1.0,1.0,1.0,0.0,0.0
5140,9747,1998,86958.55,117663.0,2.0,16.0,41.0,2652.0,1.0,1.0,0.0,1.0,0.0
5141,3497,2000,72822.02,650019.0,3.0,15.0,35.0,3120.0,1.0,1.0,1.0,0.0,1.0
5142,2850,1996,104270.7,756611.0,2.0,18.0,33.0,2860.0,0.0,1.0,1.0,0.0,1.0
5143,13,1984,35670.02,1008410.0,1.0,16.0,25.0,2960.0,1.0,0.0,1.0,0.0,0.0
5144,3431,2002,121242.9,615177.0,5.0,17.0,38.0,2340.0,1.0,1.0,1.0,0.0,1.0
5145,142,2000,54458.21,584710.0,2.0,12.0,40.0,2080.0,1.0,1.0,1.0,0.0,1.0
5146,583,1987,54606.81,1123410.0,1.0,13.0,29.0,2180.0,1.0,0.0,1.0,0.0,0.0
5147,220,2006,113604.9,1089565.0,1.0,20.0,44.0,1820.0,0.0,0.0,1.0,0.0,1.0
5148,11863,2002,93357.05,827848.0,4.0,14.0,40.0,2600.0,1.0,1.0,1.0,0.0,1.0
5149,10405,1988,105325.5,102757.0,2.0,19.0,31.0,2080.0,1.0,1.0,0.0,0.0,0.0
5150,4676,1994,41194.99,578582.0,1.0,12.0,32.0,1615.0,1.0,0.0,1.0,0.0,1.0
5151,1644,1994,39723.75,130823.0,3.0,13.0,33.0,3200.0,1.0,0.0,0.0,0.0,0.0
5152,9576,2010,49000.0,91122.0,5.0,14.0,46.0,2080.0,0.0,1.0,0.0,0.0,1.0
5153,309,1989,110560.0,840546.0,4.0,12.0,30.0,2600.0,1.0,1.0,1.0,0.0,1.0
5154,462,1994,50022.49,552888.0,2.0,18.0,34.0,2467.0,0.0,1.0,1.0,0.0,1.0
5155,2714,1994,39723.75,591298.0,1.0,16.0,33.0,2275.0,1.0,0.0,1.0,0.0,1.0
5156,7959,1991,17296.56,71306.0,2.0,12.0,29.0,2322.0,0.0,0.0,0.0,0.0,0.0
5157,3732,2002,48497.17,669441.0,1.0,12.0,38.0,1850.0,1.0,0.0,1.0,0.0,0.0
5158,141,2000,41160.28,529888.0,1.0,18.0,37.0,2330.0,0.0,0.0,1.0,0.0,1.0
5159,7946,1988,11984.73,93875.0,7.0,12.0,29.0,1709.0,1.0,0.0,0.0,0.0,0.0
5160,9747,1991,72069.01,110329.0,4.0,16.0,34.0,2129.0,1.0,1.0,0.0,1.0,0.0
5161,2906,1988,64533.16,644045.0,5.0,16.0,25.0,2412.0,1.0,0.0,1.0,0.0,1.0
5162,1201,2002,60621.46,188945.0,1.0,15.0,40.0,2184.0,1.0,0.0,0.0,1.0,0.0
5163,9933,1993,46792.57,124244.0,4.0,12.0,30.0,2080.0,1.0,1.0,0.0,0.0,0.0
5164,9933,1994,48551.24,122955.0,5.0,12.0,32.0,2080.0,1.0,1.0,0.0,0.0,0.0
5165,2062,2004,98124.27,600806.0,4.0,18.0,41.0,2080.0,0.0,1.0,1.0,0.0,1.0
5166,2888,1992,140389.1,926027.0,2.0,13.0,29.0,2340.0,1.0,1.0,1.0,0.0,1.0
5167,8138,1992,35796.31,141350.0,3.0,17.0,28.0,2126.0,1.0,1.0,0.0,0.0,0.0
5168,913,1998,74918.14,556108.0,3.0,19.0,34.0,2392.0,1.0,1.0,1.0,0.0,1.0
5169,7106,2008,116507.7,185983.0,2.0,16.0,44.0,2600.0,0.0,0.0,0.0,1.0,1.0
5170,527,1989,40468.51,636897.0,1.0,13.0,32.0,2240.0,0.0,0.0,1.0,0.0,0.0
5171,2318,1991,42440.64,609436.0,1.0,9.0,31.0,2376.0,1.0,1.0,1.0,0.0,0.0
5172,7185,2008,141835.4,307165.0,1.0,15.0,45.0,2600.0,1.0,0.0,0.0,1.0,1.0
5173,957,1989,68620.52,539256.0,4.0,12.0,27.0,3290.0,1.0,1.0,1.0,0.0,1.0
5174,914,2010,79500.0,117095.0,4.0,12.0,48.0,1924.0,0.0,1.0,0.0,0.0,1.0
5175,8743,1989,45747.01,449571.0,4.0,12.0,30.0,3146.0,1.0,1.0,1.0,0.0,0.0
5176,3886,2014,123448.8,668071.0,6.0,17.0,50.0,2236.0,1.0,1.0,1.0,0.0,1.0
5177,7268,1991,42440.64,133632.0,3.0,14.0,28.0,2080.0,1.0,1.0,0.0,1.0,1.0
5178,12110,2010,105000.0,690812.0,2.0,16.0,45.0,2340.0,1.0,0.0,1.0,0.0,1.0
5179,4365,1998,42810.36,644883.0,4.0,12.0,37.0,2600.0,1.0,1.0,1.0,0.0,0.0
5180,3097,1989,43987.51,615663.0,3.0,16.0,26.0,2080.0,1.0,1.0,1.0,0.0,0.0
5181,3524,2008,71930.82,546949.0,3.0,13.0,46.0,3640.0,0.0,0.0,1.0,0.0,1.0
5182,1548,1992,32639.59,504838.0,3.0,10.0,31.0,2455.0,0.0,0.0,1.0,0.0,0.0
5183,9658,1988,47938.92,100569.0,1.0,16.0,26.0,2396.0,0.0,0.0,1.0,0.0,0.0
5184,9548,1992,62170.66,168927.0,2.0,12.0,27.0,2155.0,1.0,1.0,0.0,0.0,0.0
5185,9332,1985,32427.66,182326.0,6.0,17.0,27.0,2080.0,0.0,0.0,0.0,1.0,1.0
5186,3735,1993,60377.5,585557.0,3.0,12.0,28.0,2488.0,0.0,1.0,1.0,0.0,1.0
5187,9683,1993,11320.78,162717.0,7.0,12.0,36.0,1500.0,1.0,1.0,0.0,1.0,0.0
5188,7315,1994,14712.5,204985.0,1.0,10.0,36.0,770.0,1.0,0.0,0.0,0.0,0.0
5189,1446,1992,43519.46,158446.0,4.0,12.0,28.0,2854.0,0.0,1.0,0.0,1.0,1.0
5190,5719,2010,46000.0,401235.0,3.0,12.0,48.0,3120.0,1.0,1.0,0.0,0.0,1.0
5191,29,1998,66891.2,716069.0,1.0,12.0,37.0,2080.0,0.0,1.0,1.0,0.0,1.0
5192,5036,1987,66123.19,615449.0,2.0,16.0,25.0,2080.0,1.0,1.0,1.0,0.0,0.0
5193,8211,1998,17391.71,139049.0,3.0,9.0,37.0,800.0,1.0,1.0,0.0,0.0,1.0
5194,10483,1990,20028.72,127340.0,3.0,9.0,26.0,2170.0,1.0,0.0,1.0,0.0,1.0
5195,2962,2014,341155.4,709053.0,4.0,16.0,53.0,2600.0,1.0,1.0,1.0,0.0,1.0
5196,3807,2012,53190.2,694388.0,2.0,15.0,52.0,2080.0,1.0,1.0,1.0,0.0,0.0
5197,10481,1990,38388.37,111121.0,5.0,11.0,33.0,2170.0,0.0,1.0,0.0,0.0,0.0
5198,2248,1998,29432.13,826517.0,2.0,12.0,40.0,2340.0,1.0,1.0,1.0,0.0,0.0
5199,12081,1996,50049.95,557790.0,2.0,12.0,34.0,2080.0,1.0,0.0,1.0,0.0,1.0
5200,8423,1998,26756.48,127377.0,3.0,12.0,33.0,2340.0,1.0,1.0,0.0,1.0,0.0
5201,3524,2014,57118.11,591670.0,2.0,13.0,53.0,2600.0,0.0,0.0,1.0,0.0,0.0
5202,7165,2006,57118.11,444637.0,4.0,15.0,42.0,2600.0,1.0,0.0,0.0,1.0,0.0
5203,10515,1996,72850.49,82394.0,3.0,10.0,33.0,2444.0,0.0,0.0,0.0,0.0,1.0
5204,5186,1998,34783.42,865419.0,6.0,12.0,39.0,2080.0,1.0,1.0,1.0,0.0,1.0
5205,3153,2010,312324.0,581892.0,2.0,16.0,48.0,2550.0,0.0,1.0,1.0,0.0,1.0
5206,2989,2006,62753.19,764773.0,1.0,19.0,42.0,2080.0,1.0,0.0,1.0,0.0,1.0
5207,2923,2002,109118.6,520049.0,1.0,12.0,39.0,2080.0,1.0,0.0,1.0,0.0,0.0
5208,9634,1988,27657.07,129977.0,2.0,14.0,28.0,2080.0,0.0,0.0,0.0,1.0,1.0
5209,9675,2014,58039.36,109872.0,2.0,13.0,51.0,2666.0,0.0,1.0,0.0,1.0,1.0
5210,605,1996,75074.93,640988.0,6.0,12.0,33.0,3120.0,1.0,1.0,1.0,0.0,1.0
5211,2038,2004,161616.4,614197.0,6.0,18.0,42.0,2080.0,1.0,1.0,1.0,0.0,1.0
5212,5750,1987,61420.66,87983.0,4.0,11.0,29.0,2080.0,1.0,1.0,0.0,0.0,1.0
5213,583,2010,51500.0,1261994.0,2.0,13.0,52.0,2808.0,1.0,1.0,1.0,0.0,1.0
5214,872,2010,68000.0,752373.0,3.0,16.0,49.0,1540.0,1.0,1.0,1.0,0.0,1.0
5215,5289,2004,29792.84,604594.0,4.0,16.0,46.0,2860.0,0.0,1.0,1.0,0.0,1.0
5216,6802,1990,40057.43,118286.0,3.0,15.0,28.0,2120.0,1.0,0.0,0.0,1.0,1.0
5217,6560,1986,49701.89,98214.0,4.0,16.0,29.0,2062.0,1.0,1.0,1.0,0.0,0.0
5218,10075,1996,20854.15,114045.0,3.0,12.0,33.0,3120.0,1.0,1.0,0.0,0.0,0.0
5219,1287,2004,43867.32,203516.0,2.0,14.0,42.0,2080.0,1.0,1.0,0.0,1.0,0.0
5220,9329,1991,130494.5,189994.0,3.0,12.0,27.0,2322.0,1.0,1.0,0.0,0.0,1.0
5221,10515,1989,52785.01,73374.0,2.0,10.0,26.0,2190.0,0.0,1.0,0.0,0.0,1.0
5222,10515,1990,51740.85,74974.0,2.0,10.0,27.0,2317.0,0.0,1.0,0.0,0.0,1.0
5223,10515,1993,83019.07,73920.0,2.0,10.0,30.0,2384.0,0.0,1.0,0.0,0.0,1.0
5224,10515,2000,74721.73,82031.0,2.0,10.0,37.0,2340.0,0.0,1.0,0.0,0.0,1.0
5225,922,1993,64905.82,510464.0,5.0,12.0,33.0,2598.0,1.0,1.0,1.0,0.0,0.0
5226,913,1996,41708.3,577286.0,2.0,19.0,32.0,500.0,1.0,1.0,1.0,0.0,0.0
5227,4812,2012,77410.73,513524.0,1.0,16.0,51.0,3120.0,0.0,0.0,1.0,0.0,1.0
5228,12163,1991,57655.2,278961.0,2.0,16.0,29.0,2080.0,1.0,1.0,0.0,1.0,0.0
5229,11804,2004,84271.43,644926.0,2.0,17.0,40.0,2080.0,1.0,0.0,1.0,0.0,1.0
5230,8893,1998,34114.51,117294.0,5.0,12.0,35.0,2156.0,1.0,1.0,0.0,0.0,1.0
5231,4364,1986,23992.1,125533.0,1.0,13.0,28.0,2580.0,1.0,0.0,0.0,0.0,0.0
5232,10481,1988,31344.68,115966.0,5.0,11.0,31.0,2115.0,0.0,1.0,0.0,0.0,0.0
5233,317,1985,32427.66,707984.0,2.0,16.0,25.0,2600.0,1.0,1.0,1.0,0.0,1.0
5234,7818,1984,33571.78,276496.0,4.0,12.0,26.0,2320.0,0.0,1.0,0.0,1.0,0.0
5235,2200,2002,36372.88,687557.0,4.0,17.0,38.0,1040.0,0.0,1.0,1.0,0.0,1.0
5236,8474,1994,29425.0,162654.0,1.0,14.0,34.0,3986.0,0.0,0.0,0.0,1.0,0.0
5237,10463,1985,79830.81,192974.0,2.0,16.0,27.0,2080.0,1.0,1.0,1.0,0.0,1.0
5238,3220,1989,17595.0,484992.0,1.0,12.0,26.0,1400.0,1.0,0.0,1.0,0.0,1.0
5239,4841,1994,47079.99,479507.0,2.0,13.0,31.0,2386.0,0.0,1.0,1.0,0.0,0.0
5240,10524,1998,28094.3,131716.0,5.0,12.0,39.0,3120.0,1.0,0.0,0.0,0.0,1.0
5241,5186,2000,36727.63,914231.0,6.0,12.0,41.0,2184.0,1.0,1.0,1.0,0.0,1.0
5242,10525,1986,27833.06,87841.0,7.0,12.0,25.0,2080.0,1.0,0.0,0.0,0.0,0.0
5243,9082,1988,33188.48,74904.0,3.0,8.0,26.0,2080.0,1.0,1.0,1.0,0.0,1.0
5244,7993,1998,60202.07,125473.0,4.0,12.0,35.0,2080.0,1.0,1.0,0.0,0.0,0.0
5245,1327,2014,55275.59,656175.0,2.0,13.0,53.0,2600.0,0.0,1.0,1.0,0.0,0.0
5246,7185,2006,147145.4,333319.0,1.0,15.0,43.0,2080.0,1.0,0.0,0.0,1.0,1.0
5247,4411,2002,42435.02,779462.0,2.0,14.0,38.0,2080.0,0.0,1.0,1.0,0.0,0.0
5248,7876,1986,35785.36,125295.0,1.0,13.0,26.0,2080.0,1.0,0.0,0.0,0.0,0.0
5249,7679,2012,37993.0,182318.0,3.0,13.0,48.0,2340.0,0.0,1.0,0.0,1.0,1.0
5250,3204,2000,26595.87,866663.0,3.0,12.0,36.0,2080.0,0.0,0.0,1.0,0.0,1.0
5251,8190,1990,83452.98,138784.0,4.0,4.0,31.0,2963.0,1.0,1.0,0.0,0.0,1.0
5252,9328,1988,29648.38,180112.0,4.0,12.0,26.0,2080.0,1.0,0.0,0.0,0.0,1.0
5253,2006,1994,58849.99,486800.0,3.0,16.0,32.0,2600.0,1.0,1.0,1.0,0.0,0.0
5254,8273,1990,48402.73,339618.0,3.0,12.0,32.0,2172.0,0.0,0.0,0.0,0.0,0.0
5255,9576,2006,42196.11,88089.0,5.0,14.0,42.0,2080.0,0.0,1.0,0.0,0.0,1.0
5256,4976,2014,103181.1,1096835.0,2.0,15.0,50.0,2080.0,0.0,1.0,1.0,0.0,1.0
5257,8355,1994,23540.0,97347.0,5.0,11.0,33.0,1725.0,1.0,1.0,0.0,0.0,0.0
5258,12106,1994,33838.75,490017.0,1.0,18.0,29.0,880.0,1.0,0.0,1.0,0.0,0.0
5259,847,1994,50463.87,221261.0,2.0,16.0,35.0,2080.0,1.0,1.0,0.0,1.0,0.0
5260,10405,1990,123982.8,100895.0,2.0,19.0,33.0,3224.0,1.0,1.0,0.0,0.0,0.0
5261,9764,1991,48046.0,107021.0,2.0,12.0,33.0,2470.0,1.0,1.0,0.0,1.0,0.0
5262,2953,1991,41319.56,423869.0,5.0,10.0,29.0,2760.0,1.0,1.0,1.0,0.0,0.0
5263,7208,1996,38927.74,143320.0,4.0,8.0,36.0,2340.0,1.0,1.0,0.0,0.0,0.0
5264,3419,2012,90233.37,800896.0,2.0,14.0,55.0,2080.0,0.0,1.0,1.0,0.0,1.0
