person,year,PPamount,labinc,wt,famsize,educ,age,hours,male,married,race_white,race_black
985,1989,,26392.51,173570,3,14,30,1680,1,1,1,0
12220,1988,,55314.14,103166,4,12,28,2080,1,1,0,0
5146,1996,,55611.06,523463,4,12,33,3016,1,1,1,0
1855,1992,,34193.86,740025,5,11,31,1264,1,0,1,0
9161,1990,,,123347,4,10,31,1825,1,1,1,0
10531,2008,,45589.96,115436,6,12,44,2080,1,1,0,0
2336,1991,,,683105,4,15,34,2122,1,1,1,0
5366,1998,,40134.72,614947,4,12,36,3120,1,1,1,0
8973,2006,,36353.57,166992,2,12,42,3640,1,0,0,0
2772,2000,,32928.22,178895,5,12,36,2604,1,1,0,1
1643,2008,,91179.91,133743,7,12,48,1960,1,1,0,0
7508,1989,,17595,167869,3,14,32,2080,0,0,0,1
7872,2012,,42742.12,194776,4,12,50,3432,1,1,0,0
6383,1992,,20205.46,193572,4,9,34,2080,0,1,0,1
7507,1991,,40038.34,186323,4,12,31,2029,1,0,0,1
10600,1988,,12906.63,334532,3,12,30,1665,1,1,0,0
7705,2004,,16161.64,165186,2,12,46,3640,1,0,0,1
2820,1992,,40410.93,451119,3,12,29,2585,1,1,1,0
1556,2004,,26408.13,695882,3,12,41,1520,1,1,1,0
2957,2008,5065.550587,45589.96,597323,3,20,44,1880,1,1,1,0
6500,2006,,32458.55,106014,2,12,44,2600,1,0,0,1
7502,1989,,43987.51,177676,5,12,28,1240,1,0,0,1
7502,1986,,13916.53,179810,1,12,25,1160,1,0,0,1
2708,1996,,26415.25,120005,10,12,36,2205,1,0,0,0
10199,2000,,32928.22,116737,5,11,40,2080,1,1,0,1
8536,2000,,25329.4,101719,4,12,36,3400,1,1,0,1
7082,1990,,35050.25,102913,2,14,30,2080,1,0,0,1
9096,2000,,37994.1,94366,1,12,39,1840,1,0,0,1
5984,1992,,,234857,5,13,31,1950,1,0,0,1
10043,2010,,8000,179818,1,12,52,3120,1,0,0,0
7805,1987,,17274.56,144938,3,12,28,2000,1,0,0,0
9314,1984,,8392.945,149479,4,9,25,1158,1,0,0,1
5573,2004,577.2015844,36940.9,792197,3,12,47,3175,1,1,1,0
12139,1990,,20028.72,524876,5,12,26,2450,1,0,1,0
10600,2006,108.1951569,15147.32,348505,1,12,48,2080,1,0,0,0
1910,2012,,56989.5,745012,1,12,51,1248,1,0,1,0
5882,2012,949.8249552,38942.82,109420,2,12,52,2080,1,0,0,0
9096,1991,,32030.67,79105,2,12,30,2448,1,0,0,1
9902,1986,,19880.76,82684,4,11,25,3582,1,0,0,0
3616,1996,,33366.64,544471,2,12,33,2600,1,0,1,0
6582,1989,,8797.502,71824,5,10,25,1910,1,0,1,0
135,1990,,31712.13,533109,2,13,26,1960,1,1,1,0
2830,1993,,24151,603113,2,12,30,2080,1,0,1,0
7697,1996,,23843.24,169585,5,13,34,2200,1,1,0,1
7699,2012,,47491.25,125909,1,12,54,3120,1,1,0,1
10471,2014,,,124618,1,15,52,3120,1,0,0,1
5366,2010,,30000,688139,5,12,48,2392,1,1,1,0
4111,1994,,13241.25,528317,3,11,30,2440,1,1,1,0
3494,1991,,67264.41,727309,5,13,33,2190,1,1,1,0
5642,1998,,107025.9,181920,4,12,40,3120,1,1,0,1
3559,1993,,24151,538547,1,12,33,1960,1,0,1,0
8644,1989,,29911.51,94664,2,12,30,2110,1,0,0,1
5882,2000,,79787.61,96011,4,12,39,2000,1,1,0,0
323,1985,,50668.21,742555,4,12,25,1730,1,1,1,0
12559,1984,,15736.77,304671,3,11,25,1520,1,1,1,0
5882,1998,,21405.18,92643,4,12,37,2080,1,1,0,0
9062,1990,,21822.96,83175,3,15,28,640,1,0,0,1
3246,2008,,52681.73,708891,3,12,47,2340,1,1,1,0
7511,1998,,20067.36,326541,2,12,41,2000,1,0,0,1
9545,1984,,27277.07,185589,1,12,25,1880,1,0,1,0
404,1990,,20028.72,635520,4,10,33,1880,1,0,1,0
8947,1989,,31671.01,80845,4,12,26,2080,1,1,0,0
5882,1993,,19471.74,84665,1,12,32,2037,1,0,0,0
7718,1996,,33366.64,251225,1,12,35,2340,1,0,0,0
10197,1998,,,159217,1,12,34,2240,1,0,0,1
1084,1992,,38856.66,954869,3,9,35,2195,1,1,1,0
4836,1989,,29911.51,155469,4,10,31,3531,1,1,1,0
5882,1991,,29628.37,83699,1,12,30,2500,1,0,0,0
5580,1990,,25035.89,486409,3,11,26,2080,1,1,1,0
308,1996,,30363.64,801823,2,12,34,2704,1,1,1,0
5960,2006,108.1951569,6491.709,122206,1,12,43,624,1,0,0,1
3346,2000,,46859.39,500633,2,12,37,2860,1,0,1,0
7855,2012,,28494.75,115159,3,12,52,2080,1,0,0,1
10337,1992,,13988.4,91705,12,12,29,2120,1,0,0,1
6200,2008,,20262.2,376673,2,14,50,2080,1,1,0,1
7482,1992,,38856.66,266005,2,12,30,2080,1,0,0,1
9279,2004,,72727.4,118634,5,14,45,2600,1,1,0,1
2730,1986,,23856.91,571478,2,12,26,2080,0,1,1,0
4656,2008,,98271.68,1074365,4,12,51,2600,1,1,1,0
6634,1986,,25447.37,76500,6,5,25,2440,1,0,1,0
5251,1986,,19880.76,474074,2,12,25,1920,1,1,1,0
5366,2014,,27637.79,756307,5,12,53,2444,1,1,1,0
142,1992,,48182.26,521986,1,12,32,1580,1,0,1,0
4324,1988,,23969.46,136401,4,12,25,1600,1,1,0,1
5493,1990,,6676.239,518218,4,12,30,1792,1,1,1,0
8233,1990,,25035.89,138731,1,12,25,1800,1,0,0,0
9775,2004,230.8806338,5194.814,159767,2,12,41,1820,1,1,0,0
3567,1990,,37662.33,557846,3,12,30,2282,1,0,1,0
11829,2008,759.8325881,15804.52,246310,1,12,45,3640,1,0,0,1
2766,2014,,52511.8,703432,1,13,52,2080,1,0,1,0
7502,1988,,25813.27,179549,1,12,27,2080,1,0,0,1
2932,1987,,,800648,4,7,28,1985,1,0,1,0
5227,1989,,36949.51,582011,2,12,32,2080,1,1,1,0
5697,1991,,30429.13,720704,3,12,33,2802,1,1,1,0
7474,1986,,39761.52,259494,4,12,25,2235,1,1,0,1
6279,1994,,26482.5,186671,2,12,30,2080,1,0,0,1
2261,2012,,22795.8,803236,2,12,49,2120,1,1,1,0
4832,2012,,45591.6,491683,2,14,52,2080,1,1,1,0
12548,1989,,43987.51,246973,3,9,28,4040,1,1,1,0
9075,2012,,61738.62,111432,2,14,53,2080,1,1,0,1
7709,2000,,11398.23,111032,1,15,39,2200,1,0,0,1
1643,2012,,56989.5,143243,7,12,53,1248,1,1,0,0
349,1985,,30400.93,593560,3,13,26,2080,1,1,1,0
7154,2014,,36850.39,334658,3,12,51,3210,1,1,0,1
324,2010,,39000,705532,2,9,47,2800,1,0,1,0
7457,1990,,30043.07,94909,6,8,26,2300,1,1,0,1
3381,2004,,306993.9,721077,6,12,42,2600,1,1,1,0
947,1998,,81607.26,708881,8,13,40,1708,1,1,1,0
8880,1991,,68545.63,110129,4,13,33,2532,1,1,0,0
7699,1986,,35785.36,94212,2,12,27,2540,1,0,0,1
12134,1989,,31671.01,698141,4,10,29,2124,1,1,1,0
5617,2012,,15197.2,216636,1,12,54,2080,1,0,0,1
7145,1989,,21114,280238,1,12,26,1580,1,0,0,0
4558,1987,,47984.89,196104,2,12,28,1240,1,0,1,0
5882,1992,,17096.93,85317,3,12,31,3024,1,0,0,0
8101,1994,,23540,81754,6,10,31,1440,1,0,0,0
8233,1993,,25660.44,134081,1,12,28,1880,1,0,0,0
11887,2010,,28000,821967,2,12,50,2080,1,1,1,0
1731,1988,,31344.68,637139,4,12,25,2080,1,0,1,0
5590,1989,,30896.83,622627,1,16,30,2080,1,0,1,0
2306,2012,,37993,625190,2,12,50,1248,1,1,1,0
7457,1996,,41708.3,92781,6,8,32,2120,1,1,0,1
1107,1988,,46095.12,1186108,4,12,31,2080,1,1,1,0
1280,1989,,36949.51,584278,2,11,28,1740,1,0,1,0
6388,1992,,17096.93,284191,4,11,35,2080,1,1,0,1
10417,1989,,5278.501,52227,1,12,27,520,1,0,1,0
9114,1992,,9325.599,96929,7,12,28,1912,1,1,0,1
7868,2000,,18997.05,102888,2,10,39,2080,1,1,0,0
9508,1990,,18359.66,79460,1,11,27,1886,1,0,1,0
1369,1987,,38387.91,536743,5,12,26,2910,1,0,1,0
4330,2004,,49639.34,589000,5,14,42,2080,1,1,1,0
12139,1991,,12812.27,521812,5,12,27,2205,1,0,1,0
2974,2012,,40842.47,597896,5,12,49,2392,1,1,1,0
12008,2004,,51948.14,699822,5,12,43,2205,1,1,1,0
5940,1991,,84881.27,114025,5,12,28,1816,1,1,0,1
1307,1991,,12812.27,611569,1,12,32,980,1,0,1,0
1180,1986,,41749.59,844683,2,13,27,2080,1,1,1,0
5031,2000,,30395.28,621785,3,14,37,2080,1,1,1,0
1329,2004,,34632.09,523879,1,9,42,2080,1,0,1,0
4985,2000,,18237.17,605102,3,11,36,1840,1,0,1,0
6443,1994,,23540,313409,4,8,37,2080,1,1,0,1
7805,2012,,,181936,1,12,53,990,1,0,0,0
2318,2012,,23745.62,758771,3,12,53,2080,1,1,1,0
7474,1988,,42407.51,265449,4,12,28,2080,1,1,0,1
638,1990,,42561.02,557378,4,13,29,2880,1,1,1,0
990,2008,,38498.18,624848,6,12,48,1974,1,1,1,0
6105,2004,,12698.43,270117,2,12,44,2340,1,0,0,1
7145,2010,,29000,357822,2,12,46,2080,1,1,0,0
985,1984,,20982.36,160918,1,13,25,1230,1,0,1,0
1762,1987,,26871.54,539536,6,13,25,1283,1,0,1,0
5313,1994,,44137.49,529739,4,12,30,1923,1,1,1,0
11938,1992,,35748.13,243402,4,12,35,1682,1,1,0,1
3230,2010,,110000,627707,1,10,47,2860,1,0,1,0
10202,1985,,16619.17,130545,4,12,25,1800,1,0,0,1
3473,1993,,152374.7,448538,4,12,31,2370,1,1,1,0
1817,1994,,7356.249,179215,2,12,29,1395,1,0,0,0
678,1991,,48046,154029,5,12,29,2080,1,1,0,1
5573,1990,,30043.07,612494,3,12,33,2385,1,1,1,0
6463,1987,,15355.17,75048,6,5,26,1504,1,1,1,0
2890,1992,,54399.32,131333,3,12,29,2140,1,1,0,0
274,1994,,55171.87,422924,4,13,34,2208,1,1,1,0
5205,1994,,35310,550148,5,12,30,2080,1,1,1,0
6170,2012,,47491.25,256158,2,12,54,2080,1,0,0,1
5937,1992,,32639.59,228093,2,12,30,1680,1,0,0,1
8442,1993,,19622.69,251771,7,10,35,2080,1,0,0,1
7466,2012,,18996.5,213951,1,12,49,891,1,0,0,1
4646,1992,,46627.99,569014,1,12,32,1575,1,0,1,0
5579,1988,,30680.91,418689,4,12,26,2080,1,1,1,0
1060,2006,,12983.42,895674,5,12,46,1060,1,1,1,0
5607,2008,,23301.53,607140,4,12,44,2368,1,1,1,0
4941,1989,,6334.201,118368,4,7,25,1214,1,0,1,0
3279,1991,,,779468,2,12,31,2080,1,1,1,0
8585,1988,,66376.97,62270,1,12,26,3004,1,0,1,0
10018,1988,,68220.77,111376,5,10,28,3120,1,0,1,0
5679,2004,,40404.11,811479,4,13,44,2340,1,0,1,0
1089,1988,,31344.68,635377,2,8,26,2556,1,0,1,0
4498,1988,,35032.29,131229,2,12,25,2960,1,0,1,0
9306,1990,,8345.299,194542,1,15,30,2120,1,0,0,1
7070,2006,,20557.08,131910,1,13,44,960,1,0,0,1
8504,1993,,,170287,1,12,30,2040,1,0,0,1
10492,2000,,31661.75,90933,4,14,37,2080,1,1,0,0
9850,1998,,33445.6,89167,5,12,38,1785,1,1,0,0
10471,1994,,27953.75,96312,1,15,31,890,1,0,0,1
8709,1992,,13988.4,182003,5,8,30,1406,1,0,0,0
1700,2008,,81048.81,226255,2,12,51,2184,1,0,0,0
8810,2006,,54097.58,84148,1,8,42,2080,1,0,0,0
2977,1993,,45283.13,407585,1,12,31,2525,1,0,1,0
6279,2012,,10448.07,233948,2,12,49,2000,1,0,0,1
10180,1990,,33381.2,77452,6,9,26,1530,1,0,0,1
6170,2006,,57343.43,245535,2,12,47,2080,1,0,0,1
7386,2010,,38000,255936,3,15,47,1920,1,0,0,1
1205,1991,,14413.8,533323,5,8,28,2080,1,0,1,0
9902,2006,,32458.55,100751,2,11,46,1840,1,1,0,0
440,1987,,39347.61,585537,3,12,25,2080,1,0,1,0
4237,2014,,46062.99,727527,1,12,52,1650,1,0,1,0
3231,1992,,15542.66,586722,2,12,28,2000,0,1,1,0
11085,1986,,33797.29,437744,5,9,27,1715,1,1,0,0
9030,2014,,19807.08,147983,2,12,55,2080,1,1,0,1
5033,1991,,60858.27,585583,4,12,31,2080,1,1,1,0
2774,1994,,40628.56,708683,4,14,37,2080,1,1,1,0
4740,2010,,26000,757932,2,12,46,3600,1,0,1,0
7519,1993,,25660.44,174157,1,9,30,1820,1,0,0,1
10232,1994,,95631.23,75652,6,16,33,2912,1,1,0,1
1081,1987,,32629.73,816792,1,14,25,3180,1,0,1,0
5603,2006,,38950.26,467929,3,9,45,2340,1,1,1,0
4983,1990,,28374.01,624419,7,12,26,1320,1,0,1,0
318,1996,,35452.05,637474,1,12,32,2710,1,0,1,0
2697,1989,,45747.01,96456,3,12,25,2724,1,1,0,0
3973,2000,,56991.15,803802,3,12,40,2080,1,1,1,0
7044,1986,,38767.48,135021,5,10,28,1740,1,1,1,0
6431,1996,,18073.59,289945,1,12,38,720,1,0,0,1
1580,1993,,46792.57,542925,3,11,30,2090,1,1,1,0
3693,2014,115.1574682,38692.91,1044632,1,9,52,1716,1,0,1,0
10883,1989,,40468.51,384842,1,12,29,2080,1,0,0,1
8810,2000,,88652.9,86577,4,8,36,2288,1,1,0,0
409,1984,,20982.36,170881,5,16,26,2598,1,1,1,0
1978,2012,2849.474866,92751.36,735841,1,14,48,2080,1,0,1,0
659,2000,,47745.92,763412,4,14,41,2080,1,1,1,0
7434,1989,,5278.501,271052,4,10,26,1145,1,0,0,1
12039,2012,,45591.6,501273,3,12,51,2080,1,0,1,0
3595,1987,,28790.94,543247,4,12,26,1554,1,0,1,0
10199,2012,284.9474866,28494.75,129011,2,11,52,2080,1,0,0,1
5771,1998,,46823.84,140319,2,11,36,1510,1,0,0,0
10043,2006,,70326.85,164622,2,12,47,3390,1,0,0,0
6170,2008,,40524.41,233983,2,12,49,2080,1,0,0,1
4577,1988,,46095.12,599482,2,12,25,1790,1,0,1,0
9400,1990,,27539.48,65664,3,15,32,2680,1,1,1,0
9869,2004,,28860.08,172030,3,12,45,2250,1,0,0,0
5613,2014,,27637.79,184431,3,12,52,3380,1,0,0,1
3847,2000,,69022.62,705147,6,12,41,2080,1,1,1,0
12039,1998,,28094.3,466568,4,12,37,2080,1,0,1,0
8606,1988,,49782.73,120888,3,12,25,2080,1,1,1,0
10883,1996,,27805.53,342925,1,12,36,2080,1,0,0,1
6465,2010,2000,40000,89752,1,12,49,3430,1,0,0,1
5031,2008,,31609.04,661989,3,14,44,2080,1,1,1,0
6491,1991,,15214.57,182345,2,15,30,2120,1,0,0,1
12403,1988,,27260.65,215398,2,6,25,2498,1,0,1,0
9096,2012,,32294.05,94891,1,12,51,2080,1,0,0,1
9096,1998,,37459.07,89981,2,12,36,1320,1,0,0,1
3356,1996,,15293.04,534549,5,14,35,3380,1,1,1,0
8959,2004,,20202.05,119244,5,12,44,3760,1,1,0,1
4204,2014,,20267.71,305422,3,15,55,2080,1,1,0,1
3553,2012,,24695.45,579799,4,12,50,1420,1,0,1,0
6201,2008,,22288.42,274063,1,14,49,1820,1,0,0,1
4646,2000,,75988.2,637389,5,12,40,2080,1,1,1,0
5075,1996,,,296080,4,11,39,2288,1,0,0,1
10204,2006,,9737.564,111586,1,11,45,936,1,0,0,1
1205,2004,,34632.09,697407,3,8,41,2080,1,1,1,0
2587,2012,,28494.75,674060,2,7,51,2080,1,1,1,0
2568,1996,,21175.3,714083,1,14,39,737,1,0,1,0
2227,1985,,28374.2,599760,2,12,25,2080,1,1,1,0
1321,1989,,38709.01,537491,4,12,29,2248,1,1,1,0
4484,1993,,52830.32,523363,3,7,30,2940,1,0,1,0
5929,2008,,81048.81,158830,4,12,46,2080,1,0,0,1
4000,1985,,40534.57,731589,2,7,26,2080,1,1,1,0
6138,1992,,35748.13,134794,2,8,28,1400,1,0,0,1
4062,1990,,61755.21,580618,4,12,27,2600,1,1,1,0
3055,2014,552.7558474,32244.09,570614,4,12,51,2340,1,1,1,0
6200,2012,1139.789946,20896.15,398809,2,14,55,2080,1,1,0,1
7656,1992,,5439.932,179556,3,12,32,2150,1,0,0,1
2336,1992,,32639.59,683105,4,15,35,2501,1,1,1,0
9062,1991,,27226.07,86724,1,15,29,2450,1,0,0,1
3847,1990,,67179.65,614117,6,12,31,2080,1,1,1,0
6279,1993,,23547.23,184232,2,12,29,2080,1,0,0,1
7984,2006,,53015.63,77953,3,11,46,1800,1,1,0,0
1260,2004,,40404.11,840823,5,9,45,2080,1,1,1,0
5094,2010,,8000,947342,1,13,51,1456,1,0,1,0
4468,1996,,20854.15,701710,3,13,37,2640,1,1,1,0
985,1987,,24952.14,167637,2,14,28,1800,1,1,1,0
5022,1988,,33188.48,569312,2,13,25,2565,1,0,1,0
9816,1989,,17595,114976,2,9,26,2120,1,0,0,0
5470,1996,,30586.08,436168,1,12,34,2080,1,0,1,0
580,1990,,53409.91,714342,4,12,30,2000,1,1,1,0
9769,1994,,88274.98,103241,2,12,31,2350,1,0,0,1
7386,1993,,27169.88,209991,2,15,31,2400,1,0,0,1
5514,2008,1013.110117,23301.53,620100,3,12,43,2000,1,0,1,0
6406,1989,,19354.5,170485,2,13,28,1705,1,0,0,1
9969,1993,,54339.75,83919,4,12,31,2080,1,1,0,0
5167,2004,1154.403169,72727.4,778521,2,12,44,3120,1,1,1,0
11085,1998,,44148.19,343421,3,9,39,1085,1,1,0,0
1205,1990,,31712.13,540479,1,8,27,2080,1,0,1,0
6224,2006,,43278.06,224036,2,12,44,2912,1,1,0,1
5630,2010,,27000,239401,3,12,45,1456,1,0,0,1
5771,1996,,52830.51,137192,2,11,34,1920,1,0,0,0
2612,2004,,23088.06,619397,1,12,40,2080,1,0,1,0
479,2006,324.5854706,93047.84,743539,4,16,42,2080,1,1,1,0
3521,2014,,23031.49,717788,1,14,51,3638,1,0,1,0
1590,1996,,30586.08,664477,2,12,34,2080,1,0,1,0
10438,2014,,13818.9,103768,2,13,54,3555,1,0,0,1
3098,1993,,45283.13,570004,4,12,33,2080,0,1,1,0
7710,1998,,37263.75,121745,4,12,36,2184,0,0,0,1
7963,1992,,24868.26,71067,7,8,30,1020,1,0,0,0
7461,2000,,7598.82,239092,2,8,38,1472,1,0,0,1
1817,2014,,36850.39,224228,1,12,50,1665,1,0,0,0
4357,1991,,48046,676143,4,12,32,1360,1,1,1,0
7872,1991,,24023,143755,4,12,29,3512,1,1,0,0
4656,1986,,49701.89,823669,3,12,28,2622,1,1,1,0
318,1998,,33445.6,648685,4,12,35,2114,1,0,1,0
4018,1986,,27833.06,564918,3,11,25,3068,1,1,1,0
2261,2000,,65856.45,628874,3,12,36,2600,1,1,1,0
2306,2008,,40524.41,616510,4,12,46,2600,1,1,1,0
7196,2004,,23088.06,374009,5,12,44,1380,1,1,0,1
1468,1987,,57581.88,934926,3,12,29,2120,1,0,1,0
6476,2006,,,111459,2,8,46,2080,1,1,0,1
11754,2012,,80735.13,1164852,3,12,55,2080,1,1,1,0
2067,2004,,48484.93,564251,4,12,41,2340,1,1,1,0
11165,2004,346.3209506,54256.95,402326,5,14,47,2080,1,1,1,0
5364,1996,,27805.53,428249,5,14,33,2600,1,1,1,0
9775,2006,,27048.79,142690,3,12,43,2600,1,1,0,0
1300,2004,,34632.09,599582,1,12,39,1820,1,0,1,0
3098,1988,,46095.12,571070,3,12,28,2080,0,1,1,0
11085,1985,,39697.54,451054,4,9,26,1295,1,1,0,0
7466,2008,506.5550587,30393.3,209178,2,12,44,1872,1,0,0,1
9161,1988,,22125.66,117305,2,10,29,2100,1,0,1,0
5141,2014,,46062.99,254907,2,12,55,2080,1,1,0,0
7248,1991,,64061.34,212671,4,14,30,2080,1,1,0,1
10089,1987,,38387.91,167462,1,10,27,950,1,0,1,0
8423,1990,,20028.72,114081,1,12,25,1525,1,0,0,1
1337,1992,,26422.53,699871,5,8,35,3312,1,1,1,0
11833,1990,,26704.96,205631,4,13,26,2240,1,0,0,0
5031,2010,1100,36400,672703,3,14,46,2288,1,1,1,0
8293,2000,,8865.29,136850,4,13,36,1260,1,0,0,1
1560,1988,,27657.07,750591,5,12,27,1710,1,1,1,0
1205,2010,,25000,682036,2,8,47,1240,1,1,1,0
985,2006,,,993449,4,14,47,2600,1,1,1,0
10068,2008,,41537.52,140289,3,12,45,1920,1,1,0,0
2022,1994,,11034.37,750952,1,12,29,1232,1,0,1,0
6045,1986,,9940.379,156278,12,9,26,2452,1,0,0,1
4856,1993,,45283.13,407368,2,14,30,1680,1,1,1,0
3082,1991,,22421.47,729773,2,12,26,2080,1,1,1,0
802,1992,,41965.19,672102,5,12,30,2397,1,1,1,0
9217,1988,,16594.24,105224,2,8,25,1888,1,0,1,0
5206,1992,,23314,546351,2,13,32,2792,1,0,1,0
54,2000,,50658.8,843010,3,10,42,2080,1,1,1,0
4181,2010,,15000,263744,1,11,46,2080,1,0,0,1
11938,2004,,,275126,4,12,47,1440,1,1,0,1
2306,1993,,22641.56,527880,5,9,31,1720,1,1,1,0
10232,1991,,83279.74,79165,6,16,30,2624,1,1,0,1
8544,1988,,24891.36,93790,4,9,29,2224,1,1,1,0
11939,2014,,12897.64,537593,1,12,51,2288,1,0,1,0
2765,2008,607.8660705,88140.58,605531,4,14,45,2080,1,1,1,0
4519,1989,,52785.01,433162,2,12,27,2120,1,1,1,0
4601,1987,,40307.31,728082,4,12,30,2080,1,1,1,0
7728,1989,,42228.01,104240,3,16,30,2080,1,1,1,0
6105,1986,,23856.91,221500,4,12,26,2020,1,1,0,1
8810,1990,,25035.89,71912,5,8,27,2080,1,1,0,0
7524,1992,,9325.599,154656,6,12,32,700,0,1,0,1
1521,2010,3427.36,55000,260894,2,12,49,2080,1,1,0,1
5174,1987,,28790.94,467984,2,13,25,2080,1,1,1,0
10080,1987,,11516.38,88094,2,12,29,1916,1,0,1,0
11994,1992,,24868.26,592094,2,12,30,1834,1,1,1,0
9078,1984,,7553.651,75020,1,12,25,2000,1,0,0,1
353,1996,,30586.08,738197,3,12,36,1880,1,0,1,0
1618,1991,,31390.05,608418,4,12,29,2175,1,1,1,0
10067,1991,,64061.34,78732,5,12,30,2600,1,1,0,0
9097,2000,,53191.74,88091,3,15,36,2600,1,0,0,1
3847,2004,,78499.41,761805,7,12,46,2080,1,1,1,0
8543,1987,,,74407,1,12,28,1820,1,0,1,0
1979,2008,,70917.71,913733,3,14,50,2132,1,1,1,0
2513,1996,,16683.32,663400,2,12,32,2040,1,1,1,0
9097,1998,,50837.31,83112,1,15,34,2080,1,0,0,1
9097,1994,,47079.99,77418,1,15,30,1640,1,0,0,1
7129,1989,,42228.01,159890,3,12,26,2494,1,1,0,1
2768,1992,,76159.05,161638,6,12,31,3240,1,1,0,1
7965,2012,,66487.75,232538,2,12,51,1848,1,1,0,0
6491,1986,,17892.68,185486,2,15,25,2150,1,0,0,1
4228,2008,,55721.05,737183,2,13,49,3120,0,1,1,0
11754,2010,,65000,1103865,4,12,51,2080,1,1,1,0
2318,2006,,46523.92,757382,3,9,46,1960,1,1,1,0
6958,2010,,20000,101057,2,13,49,2805,1,1,0,0
3494,1996,,94538.8,760079,5,13,38,2400,1,1,1,0
5573,1989,,35190.01,614345,3,12,32,2520,1,1,1,0
8678,1996,,25024.98,95255,2,12,35,1880,1,0,0,1
11758,1990,,47568.2,508080,4,16,25,1845,1,0,1,0
4656,1991,,130494.5,825286,4,12,33,2080,1,1,1,0
10199,2008,506.5550587,30393.3,125499,1,11,47,2080,1,0,0,1
8101,1996,,,85824,7,10,33,2080,1,0,0,0
11231,2010,,10000,288167,1,12,50,2080,1,0,0,1
8699,1987,,42226.71,396159,3,12,30,1840,1,0,1,0
8026,2012,,47491.25,216181,2,12,50,2080,1,0,0,0
7697,2010,,74000,195902,4,13,48,1840,1,1,0,1
8536,2008,,26340.86,103145,4,12,44,1456,1,1,0,1
8536,2004,,10389.63,114893,4,12,40,1837,1,1,0,1
4610,1991,,16015.33,464222,1,12,29,1511,1,0,1,0
10067,1986,,35984.17,77717,3,12,25,2000,1,1,0,0
8575,1987,,25336.03,81736,2,12,25,2080,1,1,0,1
9306,1988,,73752.19,199026,1,15,28,2180,1,0,0,1
10067,1990,,66762.39,81966,4,12,29,2600,1,1,0,0
350,1988,,33188.48,424097,4,17,26,2455,1,0,1,0
4370,1994,,38252.5,565588,3,12,34,2245,1,0,1,0
10067,1998,,38796.89,87145,5,12,37,3360,1,1,0,0
4383,1998,,66891.2,754011,3,15,39,1320,0,0,1,0
7944,1989,,17595,117078,2,12,27,1428,1,0,0,0
4158,1992,,31085.33,522701,2,10,29,2460,1,0,1,0
4577,1990,,56748.03,614229,1,12,27,2120,1,0,1,0
7705,2012,,15197.2,167358,1,12,55,2600,1,0,0,1
12154,1987,,18234.26,112906,5,12,25,1896,1,0,1,0
7709,1988,,35032.29,102086,1,15,27,1520,1,0,0,1
8749,1996,,39397.66,159787,4,9,39,2070,1,1,0,1
3881,2014,,22906.2,542420,3,12,52,1924,1,0,1,0
5940,2006,,99539.55,133532,5,12,43,2080,1,0,0,1
9215,1996,,44488.85,95966,1,12,35,3380,1,0,0,1
10068,2000,,45592.92,135377,1,12,37,2080,1,0,0,0
8573,2006,,44360.02,112034,3,8,47,2585,1,1,0,1
4601,1992,,43519.46,729105,4,12,35,2080,1,1,1,0
7857,1992,,27199.66,122736,2,14,28,1560,1,0,0,1
7699,1987,,23032.75,99897,2,12,28,1000,1,0,0,1
12090,2004,,40404.11,545158,4,12,41,2080,1,1,1,0
8678,1998,,21405.18,96041,2,12,37,2080,1,0,0,1
9650,1990,,11683.42,87482,4,8,26,1740,1,0,1,0
8868,2012,,19946.32,85603,1,10,48,2120,1,0,0,0
8436,1986,,45725.74,135189,6,12,25,1938,1,1,1,0
7523,1992,,27976.79,178547,5,13,28,2610,1,1,0,1
1061,1989,,56304.01,715326,3,12,31,2080,1,1,1,0
9649,1990,,15021.54,74274,2,11,27,1410,1,0,1,0
9215,2014,,81070.86,115960,2,12,54,2448,1,0,0,1
5407,2004,,40404.11,551412,6,10,41,2080,1,0,1,0
5940,1996,,79245.76,111244,6,12,33,2080,1,1,0,1
8710,2006,,14065.37,272838,1,8,42,2028,1,0,0,0
3973,1993,,39245.38,716114,2,12,33,2612,1,1,1,0
5402,2010,,50000,793113,4,12,51,2080,1,1,1,0
9107,2004,,28860.08,117131,2,19,46,4836,1,1,0,1
3780,2004,,50793.74,550850,5,12,40,2080,1,1,1,0
5364,2000,,63323.5,475720,5,14,37,2756,1,1,1,0
2031,2008,,16209.76,631425,4,11,44,2080,1,1,1,0
4633,1992,,66833.45,755250,4,13,32,2602,1,1,1,0
3279,1990,,,179682,2,12,30,2080,1,1,1,0
10523,1985,,5312.056,101804,3,6,25,2136,1,1,0,0
12350,1989,,,77031,7,12,27,1474,1,1,1,0
4969,1989,,22873.5,114054,4,12,27,2080,1,0,0,0
7867,1996,,43098.57,128548,6,10,38,2080,1,1,0,0
1807,1996,,44488.85,129176,3,14,36,2350,1,1,0,0
9390,1996,,34756.91,106148,1,12,38,1820,1,0,0,1
3847,1989,,69500.27,613215,6,12,30,2080,1,1,1,0
9114,1989,,17595,93373,2,12,25,2080,1,0,0,1
484,2000,,50658.8,709486,1,12,39,3120,1,0,1,0
5757,1993,,13584.94,108981,6,12,30,928,1,0,0,0
8040,1991,,48046,309579,1,14,27,2331,1,0,0,1
